filename,class,xmin,ymin,xmax,ymax,angle,zloc,weather,iou,depth_y,depth_min,depth_mean,depth_x,depth_median,depth_max,depth_mean_trim,width,height
006868.png,car,744.47485,183.57382,977.4801,341.80792,-1.87,8.12,clone,0.7475894511392268,310,0.56964654,0.9686004,976,0.8635325,5.313613,0.8906032,233.00525000000005,158.2341
000197.png,car,692.0994,176.80066,800.30206,252.39882,-1.75,16.37,clone,0.9302468593559804,251,1.305972,2.1623883,799,1.8610877,8.131644,1.8813237,108.20266000000004,75.59816000000001
003340.png,car,357.3291,177.06404,382.56143,192.99557,1.91,65.41,clone,0.7578478524483586,188,8.06722,8.611377,367,8.672457,9.033328,8.649399,25.23232999999999,15.93152999999998
006241.png,car,539.2833,179.26915,568.2764,200.05762,1.63,47.65,clone,0.8196227280169617,191,5.8443413,6.3730607,539,6.3501945,7.881212,6.34639,28.993099999999913,20.78846999999999
005886.png,car,243.27846,179.20587,303.4534,204.67648,0.17,46.32,clone,0.7664117072017781,193,4.6457686,5.223831,259,5.206444,5.974699,5.2045574,60.17493999999999,25.470609999999994
002869.png,car,739.2458,186.88779,884.72144,251.71991,-0.18,16.39,clone,0.5908936044160873,243,1.4029249,2.1514294,883,2.0637302,3.6300092,2.0491424,145.47564,64.83212
005868.png,car,413.55463,180.59096,456.7152,201.84326,1.8,53.63,clone,0.6262166219930738,199,5.934072,6.5481515,413,6.6746154,7.9853387,6.5870395,43.16057000000001,21.25229999999999
003622.png,car,443.44305,176.6913,478.5949,207.59601,-1.39,39.28,clone,0.7178223820835599,201,4.171153,5.1038933,443,4.304549,7.3565717,4.166352,35.15184999999997,30.904709999999994
004707.png,car,162.77582,181.06213,294.57755,250.03589,2.04,20.16,clone,0.8559936000089805,219,2.0061417,2.5054286,162,2.2943888,4.8507233,2.2967129,131.80172999999996,68.97376
005828.png,car,415.6461,181.24449,487.0816,232.92793,1.63,22.06,clone,0.8918690337265528,231,2.6608937,2.9117365,415,2.788529,7.4860344,2.8006415,71.43549999999999,51.68343999999999
006825.png,person,420.7813,179.14859,440.48636,245.2792,0.56,18.74,clone,0.7993459603838682,222,2.2679546,2.4708674,420,2.4246411,4.2810416,2.4339554,19.705060000000003,66.13060999999999
006189.png,person,790.55817,178.58336,823.69855,268.75937,-1.84,13.47,clone,0.712528998699533,196,1.555735,2.2581747,820,1.7437639,7.2353044,1.7553563,33.140379999999936,90.17600999999999
006157.png,car,814.3865,167.97215,891.0285,216.85179,2.17,24.45,clone,0.7551388150336549,209,3.1521256,3.561724,890,3.2150576,6.4572067,3.1827927,76.64200000000005,48.879639999999995
005372.png,person,931.2307,162.82129,950.5185,216.7121,1.05,22.7,clone,0.8931605052117269,172,2.5718503,3.4150932,943,2.9179988,7.6802855,2.9597774,19.28780000000006,53.89080999999999
006645.png,person,1092.4196,160.67917,1166.5613,292.10022,-0.64,9.16,clone,0.7218677340148527,237,1.0801449,1.883939,1120,1.2329514,7.1961255,1.3492863,74.14170000000013,131.42104999999998
003880.png,person,612.0685,173.96123,629.39185,224.07802,-1.58,25.19,clone,0.7779928210176439,218,3.573235,4.4141846,613,3.8757367,9.4442625,3.9219425,17.323350000000005,50.11679000000001
002614.png,car,310.53003,183.69469,394.52832,224.75682,2.08,26.4,clone,0.8827285839584961,223,2.9641283,4.0952954,383,3.5985901,9.106242,3.599828,83.99829,41.062129999999996
005102.png,car,1030.7952,276.94748,1242.0413,372.54752,-2.4,2.89,clone,0.5438534330643005,371,0.4036301,0.7415712,1241,0.60413325,1.3403692,0.66939807,211.24610000000007,95.60004000000004
000918.png,car,832.1637,187.2176,1220.0161,371.38153,-2.04,6.05,clone,0.9014538920131168,270,0.59294397,0.8487354,1199,0.7201526,2.486193,0.73365664,387.8524000000001,184.16393
001445.png,car,911.83777,169.55559,950.1837,197.65567,-1.58,47.83,clone,0.6507164668836065,185,5.354647,5.9741645,919,5.670104,7.8514214,5.815931,38.34593000000007,28.10007999999999
005145.png,car,652.097,175.44475,690.1809,210.50887,-1.67,32.79,clone,0.8573782110264274,207,2.8910089,4.466797,689,4.241005,8.43391,4.0914984,38.08389999999997,35.06412
006322.png,car,370.46362,185.11801,477.3263,229.73375,-2.88,21.0,clone,0.5922949928895745,228,1.715171,2.448187,399,2.522779,3.4865375,2.4714513,106.86268000000001,44.61573999999999
000344.png,car,564.5138,170.39818,623.15204,217.74115,-1.55,23.97,clone,0.6126993886905043,208,2.905871,3.6467466,609,3.0958247,9.887834,3.1150737,58.63824000000011,47.34297000000001
006066.png,car,627.9251,175.97493,665.919,204.86568,-1.76,38.8,clone,0.8809134124652509,188,4.9872203,5.749268,642,5.3034678,9.13744,5.3708563,37.99389999999994,28.890749999999997
006089.png,person,813.11163,159.25313,893.8857,302.1461,2.79,8.61,clone,0.9102747051865508,188,1.0070264,1.2824498,873,1.1364844,1.9942441,1.2300575,80.77407000000005,142.89297
000056.png,car,544.12024,181.56204,568.88885,203.58011,1.67,48.54,clone,0.7417041194833405,200,5.9426966,6.463308,546,6.2721786,9.107175,6.288449,24.76861000000008,22.018069999999994
005561.png,car,1036.911,187.10123,1241.7174,319.92905,-2.27,9.18,clone,0.9558667396842454,318,1.0298764,1.6114337,1240,1.2131565,5.5721345,1.2321419,204.80639999999994,132.82782000000003
003490.png,car,673.3115,168.18907,716.9901,203.93246,-1.62,29.54,clone,0.5779256930158932,194,3.5032072,4.0558057,703,3.7583215,9.352497,3.7563267,43.67859999999996,35.743390000000005
004787.png,car,438.34427,171.09128,512.93146,209.71309,0.17,35.42,clone,0.6813790886200592,208,3.5755432,4.535756,438,3.6462605,8.821722,3.6629546,74.58719000000002,38.62180999999998
005791.png,car,726.37714,185.2965,872.87115,276.83463,-1.83,12.32,clone,0.8541630196110246,213,1.4164996,1.6164066,861,1.532732,3.0359504,1.5461711,146.4940099999999,91.53813
006448.png,car,317.40573,186.43007,435.5267,257.76498,1.85,16.78,clone,0.894158884881517,256,1.9136924,2.4042382,433,2.0874443,7.53807,2.129423,118.12097,71.33490999999998
002913.png,car,39.826973,177.26791,166.81192,228.72148,2.25,23.55,clone,0.7781277064407278,196,2.6458414,3.2482073,39,3.0397081,6.490264,3.0393915,126.98494699999998,51.45357000000001
004534.png,car,0.024368254,201.98654,34.738228,261.28348,2.29,15.22,clone,0.5003210090823378,226,1.9228003,2.1305087,0,2.009928,3.5306933,2.0122101,34.713859746,59.296940000000006
002268.png,car,379.28027,186.3916,432.77628,222.94823,1.92,28.3,clone,0.6210053596677536,216,3.5475688,3.8944523,379,3.8051035,5.3003654,3.7988567,53.49601000000001,36.556629999999984
005458.png,car,812.31006,186.58382,958.8687,252.1842,-0.91,16.82,clone,0.7919100015049062,190,1.8254349,2.030914,864,1.9764721,2.6545508,1.9882941,146.55863999999997,65.60038
006141.png,car,703.0509,174.92781,803.871,254.94254,-1.75,15.03,clone,0.8161496088452328,246,1.6743473,2.134165,802,1.7103387,6.6799893,1.6606584,100.82010000000002,80.01473000000001
006376.png,car,424.90646,177.97404,460.27966,206.23152,1.82,46.74,clone,0.69673145442253,204,5.0818934,6.234242,424,5.8521175,8.83838,5.831372,35.3732,28.257479999999987
002020.png,car,715.9547,179.8989,834.67957,271.00156,-1.79,13.94,clone,0.9316162707211432,217,1.5510615,1.8162844,828,1.6797981,3.7804382,1.6903961,118.72487000000001,91.10265999999999
006525.png,car,359.6553,201.12437,516.1889,295.40634,-1.35,12.06,clone,0.8634472310421017,236,1.2856455,1.5802016,376,1.3998723,3.668158,1.4359189,156.53359999999998,94.28197
007218.png,car,-0.030812245,215.31041,37.865864,306.401,2.08,10.16,clone,0.713997523156954,224,1.185931,1.6954312,0,1.4070958,4.0602527,1.4105991,37.896676245,91.09059000000002
006379.png,car,0.2821383,241.4654,128.97867,370.10526,0.77,5.62,clone,0.6278555661591654,333,0.6255729,0.7312789,2,0.7062371,0.9089329,0.7142878,128.69653169999998,128.63986
000986.png,car,767.72266,186.89264,1056.3138,357.22574,-1.92,7.78,clone,0.8267008629500713,355,0.42642996,0.9954064,1055,0.8827144,3.5000978,0.9032364,288.5911399999999,170.33309999999997
006075.png,person,517.7411,168.36293,538.66547,233.6337,2.09,20.17,clone,0.7795217102698597,232,2.4796736,3.1673162,518,2.6287732,8.599426,2.6684737,20.924370000000067,65.27077
004772.png,car,653.2105,175.77432,705.7786,223.58904,-1.76,25.0,clone,0.5589420619568373,218,2.9601312,4.5280004,704,3.312632,9.07224,3.3708472,52.56809999999996,47.81472000000002
002083.png,car,569.0282,172.41484,615.8778,215.09908,-1.56,26.85,clone,0.7488662699211365,204,3.2387905,3.5989404,607,3.4720788,8.77328,3.475079,46.84960000000001,42.68423999999999
000591.png,car,409.35483,185.06815,486.60132,248.63718,1.84,17.83,clone,0.6555251599810314,232,1.9993625,2.4221587,409,2.1311283,5.607153,2.1304846,77.24649,63.56903
001918.png,car,511.80466,179.72514,548.598,209.16304,1.67,39.81,clone,0.7728461607223637,204,4.847725,5.527603,522,5.108873,9.2375965,5.131173,36.793339999999944,29.437899999999985
004772.png,car,541.7534,180.60721,571.63446,205.76318,1.64,41.14,clone,0.8234794964416331,201,5.2765875,5.8938346,551,5.5812583,8.941851,5.6157446,29.881059999999934,25.155969999999996
001929.png,car,807.514,207.73425,1197.0819,371.52948,-2.03,6.14,clone,0.904664968166252,301,0.6017225,0.7778225,991,0.68661004,1.7111894,0.7229104,389.5678999999999,163.79522999999998
001365.png,car,873.12134,179.4832,1123.0519,359.06677,-1.75,7.2,clone,0.8404950609856748,221,0.71269673,1.1289498,1086,0.8126998,4.3839116,0.82756484,249.9305599999999,179.58357
005411.png,car,355.41586,186.50528,448.5332,264.76135,1.8,15.71,clone,0.6544630149158043,241,1.2598814,2.117583,355,1.9023082,8.331181,1.9103642,93.11734000000001,78.25607
003015.png,car,545.2078,185.11154,618.09924,244.32805,-1.78,20.54,clone,0.808630558688571,222,1.7554067,2.5106046,550,2.5681436,6.541148,2.5062954,72.89143999999999,59.21651
004993.png,car,419.52625,185.11931,497.7535,237.26328,-1.37,22.04,clone,0.972972606188914,236,2.7038794,3.0155377,419,2.8783803,6.6100426,2.9076226,78.22724999999997,52.143969999999996
002817.png,car,1.3894312,223.16774,395.29767,371.6639,2.1,5.23,clone,0.8942302923820011,357,0.55309546,0.9083837,198,0.71795046,3.5435364,0.73626345,393.9082388,148.49616
002834.png,car,519.8145,179.09288,738.6107,371.35162,-1.58,7.01,clone,0.9094447570190086,198,0.6033352,1.1792523,701,0.7456316,9.802428,0.75768745,218.7962,192.25874000000002
006370.png,car,527.3548,172.6712,552.6971,205.24847,-1.4,37.15,clone,0.5942313698015373,197,3.9806993,4.717222,527,4.39734,7.7585564,4.2647223,25.342300000000023,32.57727
004036.png,car,707.62616,176.31744,753.79333,207.70778,1.71,34.67,clone,0.874229514484067,198,4.3645396,5.0165434,743,4.59268,8.047922,4.6694856,46.16716999999994,31.39034000000001
001643.png,car,664.7645,177.41281,726.9376,225.78265,-1.68,23.35,clone,0.7846146161370923,199,2.7458541,3.4300866,718,2.929636,9.270259,2.9565897,62.17309999999998,48.36983999999998
000554.png,car,321.8804,182.02766,436.57245,249.86627,-2.76,18.29,clone,0.6259015673633543,248,1.6505044,2.0152998,321,1.9385641,2.985698,1.9308884,114.69205,67.83860999999999
004381.png,car,0.09054668,188.91786,165.09033,271.68198,2.16,14.36,clone,0.919543601606536,235,1.5725802,2.0834324,0,1.8107135,7.254003,1.8126904,164.99978332,82.76412000000002
004489.png,car,0.76853174,182.97482,200.17984,256.62918,0.81,15.8,clone,0.8643019825679443,229,1.800476,2.2957823,123,1.8952292,8.062645,1.9004161,199.41130826000003,73.65436000000003
003367.png,person,809.57153,177.75696,865.2332,325.36594,2.29,7.29,clone,0.7599285965685959,188,0.8982989,1.2911788,839,0.9869083,4.843367,1.0095671,55.66166999999996,147.60898000000003
002331.png,car,22.854052,190.00793,110.71108,243.24156,0.67,22.68,clone,0.685328553202216,237,2.1831315,3.0396652,22,2.843777,3.3665469,2.7630608,87.857028,53.233630000000005
002357.png,car,0.023106292,183.47069,179.18265,356.5605,-2.51,7.55,clone,0.9244206538246708,245,0.7325751,0.87883246,0,0.84712714,1.2302631,0.8561626,179.159543708,173.08981
000989.png,car,427.47375,177.06583,497.49197,219.37117,1.81,24.93,clone,0.8354956414340539,181,2.5171385,3.6118114,484,3.072564,8.867632,3.0960708,70.01821999999999,42.30534
001845.png,car,219.27702,189.77588,373.25714,245.23985,-2.76,19.37,clone,0.9424448798728972,190,1.8730108,2.3272443,327,2.227603,3.6625338,2.2503848,153.98012,55.46396999999999
006999.png,car,595.74023,175.34819,625.9676,204.31935,-1.58,44.91,clone,0.7603042123910848,199,5.7230268,6.1429462,617,5.9376664,8.381527,5.9776015,30.22736999999995,28.971159999999998
007240.png,car,285.2625,188.99153,372.42004,231.86798,1.89,26.83,clone,0.8352930019498533,230,2.8592284,4.072171,348,3.7410755,8.136987,3.7182827,87.15753999999998,42.87644999999998
002813.png,car,19.851719,191.71051,138.70038,223.05194,0.69,25.16,clone,0.5571037894514427,191,1.9812914,2.9939482,19,2.851246,6.4437656,2.885095,118.84866099999999,31.341430000000003
000524.png,car,-0.015081089,217.20041,23.209696,283.97263,2.33,11.77,clone,0.5809591992724272,237,1.5507714,1.7154279,2,1.6532845,4.28196,1.6546053,23.224777089,66.77221999999998
002315.png,person,245.81523,184.47629,289.57465,269.50613,1.69,9.88,clone,0.5211765291836326,267,1.1452769,1.2135742,257,1.1859782,1.4668794,1.1915703,43.759420000000006,85.02983999999998
006890.png,car,501.9982,186.44826,549.30273,221.03932,1.69,31.21,clone,0.8164597155427588,203,3.684674,4.151536,503,3.949964,7.493547,3.9919105,47.30453,34.59106
000497.png,car,912.62103,149.72148,990.9963,191.77399,-1.91,32.05,clone,0.8293022788838891,190,1.8631855,4.6346107,922,4.4227896,7.761687,4.471626,78.37527,42.052509999999984
000620.png,car,812.5707,180.94038,931.92566,262.43787,-1.3,15.36,clone,0.9344721483581656,226,1.7551938,2.1055648,812,1.859154,5.4348693,1.8679658,119.35496,81.49748999999997
000187.png,person,224.63669,182.33083,259.81976,258.66077,2.06,16.67,clone,0.8385775898444899,257,1.7237933,2.2345297,258,2.1277082,3.5877533,2.1364655,35.18306999999999,76.32994000000002
004641.png,car,505.4711,176.756,536.51294,199.93472,1.66,49.57,clone,0.7479464596553775,187,5.847013,6.4228244,514,6.146872,9.246139,6.1955113,31.04183999999998,23.17872
001988.png,person,878.0124,212.45009,923.0073,312.7079,1.05,8.03,clone,0.6450375827625475,238,1.0217706,1.2776911,882,1.1456826,3.530345,1.1500392,44.99490000000003,100.25781
006992.png,car,634.0312,155.84799,677.26514,204.6334,-1.65,38.84,clone,0.9019664010984128,157,4.408157,4.683638,650,4.579141,8.18826,4.591005,43.23393999999996,48.785409999999985
005347.png,car,444.9764,159.17577,482.03464,188.97638,-1.4,32.22,clone,0.774102817830997,187,3.6798782,4.4768667,446,3.4892807,7.1483607,3.5508933,37.05824000000001,29.800610000000006
004612.png,car,0.049270906,179.9372,66.11779,234.99222,2.26,18.6,clone,0.8510104154330392,228,2.438378,2.7803338,0,2.649448,6.8935857,2.6460876,66.068519094,55.05502000000001
003633.png,car,629.954,175.96965,682.0576,216.79086,-1.69,29.09,clone,0.9021088971835998,195,3.4951963,4.36494,678,3.7159135,8.807268,3.8104758,52.10360000000003,40.82121000000001
003589.png,person,306.22058,185.42662,368.6788,361.68927,-1.43,6.44,clone,0.7446633326604584,276,0.77459127,0.916769,363,0.8423927,1.5697203,0.8507847,62.45822000000004,176.26265
006274.png,car,567.8288,177.0215,593.6659,199.00847,1.59,46.64,clone,0.8848514333631615,198,4.7186832,6.070279,567,6.034685,7.605276,5.924901,25.837099999999964,21.986969999999985
005915.png,car,591.7162,174.76303,678.9424,243.30496,-1.59,16.88,clone,0.8660073761147856,225,2.0542712,2.520401,627,2.1756394,8.36809,2.1857216,87.22620000000006,68.54193000000001
002741.png,car,559.15393,186.04587,591.11255,209.52011,1.63,47.93,clone,0.7961907071589248,203,5.9225965,6.8373003,579,6.3494377,9.587032,6.5147414,31.95862000000011,23.47423999999998
006559.png,car,224.50777,181.47377,399.7547,268.73657,-2.13,13.4,clone,0.7517318294942408,62,1.0318465,1.7657851,1177,1.6678162,7.50346,1.672579,175.24693000000002,87.26279999999997
001195.png,car,557.8059,178.02272,616.08844,231.72255,-1.57,24.15,clone,0.9241125770954154,184,2.914991,3.57514,573,3.0602655,8.959884,3.07183,58.28254000000004,53.69983000000002
000704.png,car,749.2027,170.91699,1060.16,348.31082,-1.88,7.55,clone,0.8563224098058654,256,0.7431273,0.99873453,915,0.8427133,3.966265,0.85874426,310.95730000000003,177.39382999999998
000986.png,car,320.4825,188.62439,442.4705,285.11163,1.87,13.78,clone,0.730808914530222,267,1.5234568,1.8567885,320,1.7417241,4.070097,1.723068,121.988,96.48723999999999
005896.png,car,607.22327,190.99179,625.9742,207.34929,1.57,65.83,clone,0.8486153507987866,197,7.1968927,8.182612,607,8.051958,9.370117,8.101662,18.75093000000004,16.357499999999987
002992.png,car,347.8656,183.70183,440.65427,242.28888,1.85,21.15,clone,0.9093854945747932,200,2.269457,2.9090683,363,2.4632425,7.947664,2.4750192,92.78867000000002,58.587050000000005
000796.png,car,530.7785,183.189,563.29333,212.11308,1.64,38.76,clone,0.8134479910607371,92,3.0246572,4.36335,784,4.5092463,7.4329348,4.3871045,32.51482999999996,28.924080000000004
004592.png,car,503.5532,176.5837,571.8932,230.30421,1.71,24.52,clone,0.9125001439017774,229,2.5127292,3.5882487,503,3.0884266,8.390446,3.1331692,68.33999999999997,53.72051000000002
002312.png,car,0.05966735,221.8194,40.414288,263.00742,-0.68,17.14,clone,0.6532831817908389,240,1.925911,2.0285566,2,1.9959573,2.4215155,2.00299,40.35462065,41.18802000000002
005191.png,car,447.3764,181.4549,508.5149,228.6173,-1.39,24.29,clone,0.8638791996915856,227,2.9196239,3.1651595,447,3.0534997,5.0864825,3.0672855,61.13850000000002,47.16239999999999
004553.png,car,467.45465,175.49054,526.6208,201.72635,1.08,39.57,clone,0.8664070480697892,187,4.836303,5.8571544,497,5.215251,8.329303,5.492473,59.166150000000016,26.235809999999987
000737.png,car,401.17072,172.80777,512.67584,217.0909,0.17,25.73,clone,0.8095575664625395,211,2.3350265,3.1477835,401,2.964342,4.2972927,2.967306,111.50511999999998,44.28313
002254.png,car,0.41202673,226.96442,327.80286,372.2958,2.14,4.95,clone,0.8824126708843674,371,0.44647488,0.70168954,29,0.6476953,2.3419816,0.64836353,327.39083327000003,145.33138
006549.png,car,776.68036,185.77417,875.8112,229.45091,2.95,24.3,clone,0.6853343106036036,223,2.240336,3.1371634,787,2.831915,6.7841353,2.844299,99.13084000000003,43.676739999999995
000637.png,car,1054.8695,225.49583,1223.5629,367.1305,-2.27,2.69,clone,0.6786622229137259,366,0.38127935,0.6939199,1222,0.4996466,1.7578816,0.5545094,168.69339999999988,141.63466999999997
006007.png,car,765.9134,175.95132,937.3478,264.19278,-1.09,14.35,clone,0.9337840698475186,206,1.7210016,2.2405503,825,1.8653427,9.099114,1.8727394,171.43439999999998,88.24146000000002
003500.png,car,701.9361,170.75632,820.46564,219.82272,-0.94,23.62,clone,0.911928437711028,192,3.182687,4.026481,701,3.453404,8.881202,3.4812872,118.52954,49.066400000000016
004802.png,car,776.4912,188.01575,810.972,211.42686,1.61,39.73,clone,0.789583188729656,201,4.985354,5.428981,784,5.2980247,7.4533315,5.3069153,34.48079999999993,23.411110000000008
005929.png,car,390.82953,180.58542,442.22046,216.13046,1.94,36.0,clone,0.7718128023230542,212,4.196299,5.4468255,390,4.6946254,7.602381,4.623697,51.390930000000026,35.54504
006169.png,car,503.99484,166.92477,566.2251,190.12924,2.48,50.65,clone,0.8511103933843049,189,5.8397884,6.7344866,565,6.69466,7.207244,6.703947,62.23025999999999,23.204470000000015
002182.png,car,557.47833,179.15334,609.6056,223.78214,-1.57,28.05,clone,0.8677967902951426,206,3.4488516,4.0080957,591,3.61438,8.769358,3.630263,52.12726999999995,44.62880000000001
003162.png,person,702.3769,161.11148,784.85156,307.86307,-0.19,8.34,clone,0.8618272360350805,194,0.9581375,1.4349195,726,1.1220305,4.4191,1.2904344,82.47465999999997,146.75159
007203.png,person,768.42566,170.12848,793.04724,226.20059,-1.8,20.39,clone,0.8703258235636687,185,2.4620175,2.7975264,787,2.6659112,3.6328974,2.724049,24.621579999999994,56.07211000000001
004756.png,car,494.5728,175.78767,545.5531,217.97874,-1.46,29.12,clone,0.9109288993664004,216,3.0934234,4.5946426,494,3.4410686,7.089492,3.5568426,50.9803,42.191069999999996
001412.png,car,0.55204326,235.98477,247.74667,371.92334,2.28,3.53,clone,0.8046445669428353,365,0.4066345,0.59148806,29,0.53981245,1.9776778,0.539567,247.19462674,135.93857
005605.png,car,539.4047,178.15625,598.79126,220.24173,1.72,28.86,clone,0.7391726245129342,219,3.0377147,4.389285,539,3.8173609,9.07754,3.9209213,59.38655999999992,42.08547999999999
006638.png,car,230.33203,188.0457,386.0576,261.85065,-2.71,13.51,clone,0.5125496975822784,260,1.2950033,1.791205,230,1.6790679,3.462339,1.6368382,155.72556999999998,73.80494999999996
006039.png,car,570.2357,169.03836,595.1219,191.11714,1.72,59.85,clone,0.8023647274607456,190,1.6178777,6.7818236,570,6.832735,8.348437,6.838129,24.88620000000003,22.078779999999995
005411.png,car,995.9725,168.3424,1174.9631,272.6217,1.99,11.74,clone,0.8076488910883712,256,1.0738925,1.3757578,1171,1.3234103,2.1830826,1.3263701,178.99059999999997,104.27929999999998
004947.png,car,580.78174,172.76505,610.8269,197.54547,-1.58,48.07,clone,0.7323404466494207,180,6.346982,6.995917,602,6.5992765,9.741212,6.6952662,30.04516000000001,24.780419999999992
006371.png,car,625.27106,172.13982,653.2596,194.45302,1.53,48.62,clone,0.5589970016103917,183,5.535983,5.9336314,633,5.691176,9.462715,5.7136335,27.988539999999944,22.313200000000023
005972.png,car,325.03253,172.8686,399.73795,207.97221,2.05,38.44,clone,0.7436278012228007,189,3.5829685,5.0458293,394,4.975528,7.3297377,5.0419197,74.70542,35.10361
002781.png,person,512.1656,178.80888,524.13544,211.46075,-3.0,38.25,clone,0.6789562076693383,199,4.8174367,5.0239706,522,4.9522896,5.9930024,4.95718,11.969839999999976,32.65187
000208.png,car,0.44889316,197.11919,241.07191,371.12366,-2.47,6.35,clone,0.8880939255483689,369,0.64894533,0.9837615,0,0.7791242,3.1810808,0.8001773,240.62301684,174.00446999999997
004424.png,car,147.18007,226.30365,441.557,366.66873,-2.2,8.57,clone,0.8467178040598263,297,0.8403433,1.0002502,332,0.9340372,2.4062097,0.9381671,294.37693,140.36507999999998
004146.png,car,709.95514,188.93301,821.9796,262.44257,1.75,15.14,clone,0.8507949732330742,253,1.7508881,2.0179915,769,1.8976827,5.853657,1.9205285,112.02445999999998,73.50956
005403.png,car,676.0696,181.28508,755.5949,240.93565,-1.71,19.0,clone,0.9159465635587662,201,2.2186143,2.517057,750,2.3729618,4.3449655,2.3824613,79.52530000000002,59.650570000000016
007059.png,car,633.8055,174.10872,675.5516,208.38138,1.47,34.34,clone,0.7385000434369331,198,4.034057,4.6681404,670,4.1993966,9.2306,4.2641807,41.746099999999956,34.27266
000302.png,car,401.01608,175.26727,498.066,215.96059,-0.7,26.45,clone,0.8674467094626319,178,3.195994,3.891891,441,3.4767714,8.722872,3.4927077,97.04991999999999,40.69332
003742.png,car,604.8524,164.1985,644.11017,191.89326,-1.54,41.31,clone,0.7618439310660461,186,4.9558153,5.837235,613,5.2718606,9.502808,5.434491,39.25777000000005,27.694760000000002
006783.png,car,903.7055,189.86786,1118.8219,314.43268,-0.53,9.43,clone,0.5968750768973353,313,1.1150076,1.232176,1117,1.1571906,3.2378588,1.1442658,215.11639999999989,124.56482
003977.png,car,955.20795,178.608,1008.58905,195.8837,2.61,54.34,clone,0.8294613854943258,189,6.9340467,7.5713234,992,7.5103498,8.336217,7.5351305,53.38110000000006,17.2757
001187.png,car,621.6048,167.86261,664.0237,196.49483,1.82,45.33,clone,0.8909128110470252,189,5.748595,6.587391,645,6.4724555,8.167169,6.5062804,42.41890000000001,28.632220000000018
004466.png,car,606.6273,177.30995,633.0306,198.69485,-1.58,51.82,clone,0.6555166271991756,197,6.4885874,7.0344887,615,6.6713014,9.330407,6.7870736,26.40330000000006,21.384900000000016
004614.png,car,705.1872,173.3773,842.27423,232.95859,-0.93,19.75,clone,0.9116244753926928,196,2.4721165,2.9723768,756,2.6799095,7.926692,2.6875825,137.08703000000003,59.581289999999996
004819.png,car,638.36444,175.0264,667.03394,202.45728,-1.68,42.58,clone,0.7532421695603482,199,4.4875817,5.389641,666,5.139639,9.03105,5.078312,28.669500000000085,27.430880000000002
004949.png,person,240.45961,178.36845,263.75815,252.22574,-0.34,15.57,clone,0.6193751330722446,190,1.7081017,2.054046,262,1.9478317,3.1017468,1.9633188,23.298540000000003,73.85729
003175.png,car,0.17249675,235.01721,140.44662,372.37238,2.32,3.82,clone,0.7503757776083478,335,0.5271298,0.7250082,0,0.66510177,1.45836,0.6704154,140.27412325,137.35517000000002
003017.png,car,225.86682,178.82335,286.93243,206.48828,2.03,41.83,clone,0.7525385181345882,204,5.453119,6.305453,225,6.016447,7.9393706,6.102991,61.06561000000002,27.66493
007458.png,car,281.74414,169.27252,416.69543,251.3699,-2.73,16.53,clone,0.577143447586563,250,1.6570367,1.9035087,281,1.769875,3.3801124,1.8054277,134.95128999999997,82.09738000000002
007163.png,car,639.03235,176.15408,673.6749,200.42932,-1.64,41.11,clone,0.6560043359896512,198,4.762957,5.6387563,669,5.3821797,8.270512,5.4056573,34.64255000000003,24.275239999999997
001290.png,car,510.58786,176.26663,565.64844,210.61443,-1.48,29.73,clone,0.7540967980883566,207,3.760175,4.7169685,564,4.0027957,9.024061,4.2438283,55.06058000000007,34.34780000000001
001814.png,car,0.98396784,225.6451,286.82715,366.97406,-0.85,3.36,clone,0.7952595507947074,365,0.37159944,0.8469159,28,0.554721,3.3710055,0.61298573,285.84318216,141.32896
001424.png,car,299.81198,177.13972,352.50232,208.15504,1.96,43.36,clone,0.8073457660205602,195,5.2050834,6.152133,351,5.7733626,7.7311106,5.832042,52.69033999999999,31.015320000000003
005696.png,person,19.528538,144.11746,140.84329,367.78964,1.51,5.16,clone,0.840964785150234,151,0.6262411,1.0926168,81,0.7895625,5.054719,0.82531667,121.314752,223.67218000000003
006136.png,car,508.6518,178.8545,551.61487,212.2256,-1.45,32.56,clone,0.8878741721430652,211,4.103005,4.4801793,534,4.307583,7.8301134,4.311351,42.963070000000016,33.371099999999984
001935.png,car,564.6542,170.92816,616.8855,217.4764,-1.59,24.9,clone,0.906121542407748,208,2.8746526,3.5969145,574,3.0224218,9.577551,3.0488114,52.23130000000003,46.54824000000002
000133.png,car,468.70035,178.09082,529.0358,197.5935,0.24,51.93,clone,0.5461277005418126,178,4.6114798,6.2725496,481,5.940345,8.881437,6.099738,60.33544999999998,19.502679999999998
005566.png,car,296.31464,180.41133,349.32352,208.45341,1.93,40.67,clone,0.889761627040772,207,5.1892724,5.973221,296,5.749217,8.432859,5.8354397,53.00887999999998,28.04208
000796.png,car,0.30600336,224.11009,142.46396,369.68436,2.3,5.83,clone,0.8602139482129022,308,0.6889226,0.8891259,0,0.8603845,1.9432005,0.85699856,142.15795663999998,145.57427
003683.png,person,693.4825,181.42984,729.3339,287.86975,-1.69,11.96,clone,0.6943025427314419,237,1.4421964,2.050542,728,1.5499306,5.9667544,1.5779217,35.85140000000001,106.43991
002547.png,car,487.99707,177.42984,528.6091,205.3579,1.81,45.13,clone,0.7992772271806221,204,5.5533876,6.374339,527,6.227976,7.6916547,6.279978,40.612030000000004,27.928059999999988
