filename,class,xmin,ymin,xmax,ymax,angle,zloc,weather
004300.png,car,478.64407,181.36324,514.3534,212.58453,-1.69,33.18,clone
004300.png,car,305.7579,185.02837,354.33615,217.32355,1.71,40.42,clone
004300.png,car,623.03955,178.06104,692.03516,196.163,-2.8,34.77,clone
004300.png,car,463.62863,180.57901,487.54575,199.49667,-1.59,61.4,clone
004300.png,car,771.6559,131.86256,1240.3478,370.44287,-2.32,5.52,clone
004300.png,car,591.2594,191.9933,746.60846,279.75897,-1.91,12.93,clone
004301.png,car,287.96274,185.2617,493.68613,322.42007,-1.32,9.49,clone
004301.png,car,751.7859,176.69441,1090.7693,371.02234,-1.88,6.6,clone
004301.png,car,446.82626,187.9684,547.0223,269.781,-1.33,14.46,clone
004301.png,car,661.6768,181.46341,716.6524,219.82133,-1.67,28.04,clone
004301.png,car,709.98047,184.95409,811.3172,285.22592,-1.77,12.22,clone
004301.png,person,424.44476,177.05348,439.84677,191.68709,-1.3,16.68,clone
004301.png,person,434.99033,177.41508,452.67682,191.25154,-1.34,19.89,clone
004301.png,car,557.3764,178.42862,594.68695,206.87932,-1.55,41.56,clone
004301.png,car,649.9,180.6132,674.81903,207.37637,-1.66,40.41,clone
004302.png,car,733.38165,167.7956,892.3054,276.56808,-1.84,12.07,clone
004303.png,car,573.0248,174.67061,601.9426,200.81947,-1.59,43.44,clone
004303.png,car,487.3414,176.8111,520.06384,202.34048,-1.47,41.72,clone
004303.png,car,115.20615,181.6503,408.15054,335.4531,-1.17,8.3,clone
004303.png,car,435.5954,171.5201,464.99268,189.39256,1.76,64.2,clone
004304.png,car,174.86578,204.17804,449.44952,370.75284,1.9,7.95,clone
004304.png,car,0.81944513,215.99565,230.76085,371.4404,2.2,7.13,clone
004304.png,bicycle,1125.608,282.7766,1241.921,374.06158,2.46,4.54,clone
004304.png,car,531.7019,190.02206,567.0317,226.46327,1.68,21.88,clone
004304.png,car,663.5936,186.17699,757.53357,229.74648,-0.15,26.93,clone
004304.png,car,637.82837,183.46823,681.6714,214.09366,-0.01,40.81,clone
004304.png,car,587.23785,181.7069,602.1996,200.02415,1.61,67.89,clone
004304.png,car,400.2289,173.8645,529.03784,275.69586,1.76,14.89,clone
004306.png,car,943.03314,226.05702,1241.7362,371.69257,-2.31,3.11,clone
004306.png,car,409.1295,178.04593,507.05176,253.07492,1.7,15.31,clone
004306.png,car,677.899,181.51176,738.4086,230.85172,-1.71,21.52,clone
004306.png,car,499.61682,175.45758,548.1675,214.0353,1.66,28.18,clone
004306.png,car,528.43854,170.67838,566.38416,203.756,1.62,36.14,clone
004306.png,car,652.65936,179.11395,686.45624,205.21878,1.47,36.95,clone
004307.png,car,973.02716,243.33894,1240.9333,370.81396,0.78,2.7,clone
004307.png,car,1.2132608,196.03609,384.66397,371.57242,2.07,5.17,clone
004307.png,car,679.416,181.93573,749.10455,233.56001,-1.7,22.79,clone
004307.png,car,671.23724,177.18689,702.6504,216.87704,-1.7,28.1,clone
004307.png,car,540.3529,175.41463,574.6401,203.83427,1.59,40.49,clone
004308.png,person,131.91386,157.56546,215.62149,320.77402,0.49,7.78,clone
004309.png,car,671.4803,179.1695,784.7819,216.63422,-0.19,28.15,clone
004309.png,car,645.70215,176.52844,691.1296,197.77695,3.1,50.34,clone
004310.png,car,173.98805,194.54395,436.21268,349.31018,-1.19,7.96,clone
004310.png,car,501.54645,173.59085,582.02167,245.93205,-1.53,17.24,clone
004310.png,car,598.77356,183.32832,638.68964,212.67914,-1.59,28.26,clone
004310.png,car,63.357887,187.20001,244.70064,291.27835,2.1,11.94,clone
004310.png,car,403.15854,175.7375,469.57462,217.47774,1.84,28.73,clone
004311.png,car,777.8986,172.34029,1147.19,370.4824,-1.92,6.57,clone
004311.png,car,0.037680745,184.52832,174.09465,287.34116,-2.41,10.66,clone
004311.png,car,493.2901,165.08061,571.0476,227.55275,-1.5,20.32,clone
004311.png,car,682.29193,167.67879,783.08636,229.0232,-1.78,18.96,clone
004311.png,car,675.8962,166.23482,716.71027,205.81819,-1.66,25.4,clone
004311.png,car,556.3772,167.29807,587.737,204.08948,-1.45,33.96,clone
004311.png,car,659.80664,163.89574,693.43445,197.87335,-1.64,35.92,clone
004312.png,car,759.36,191.60265,1079.6493,359.52863,-1.94,7.44,clone
004312.png,car,683.5626,172.19873,782.3942,249.75562,-1.77,16.58,clone
004312.png,car,225.71396,174.4614,435.27014,235.52248,0.44,15.22,clone
004312.png,car,323.22528,171.0769,441.56888,229.59377,-2.83,20.25,clone
004312.png,car,423.05057,168.33003,501.14026,211.42186,0.23,25.6,clone
004312.png,car,457.12082,167.26227,521.6114,199.81567,0.13,47.28,clone
004312.png,car,651.9649,170.15514,695.6171,207.43758,-1.69,30.27,clone
004312.png,car,622.00037,167.01541,648.1879,187.27399,-1.65,64.12,clone
004313.png,car,261.03738,170.26384,370.8604,210.10443,-0.52,31.97,clone
004313.png,car,469.50024,175.6175,533.4779,203.6889,-0.69,39.59,clone
004313.png,car,599.7549,175.23308,654.23737,196.10217,-0.89,48.46,clone
004314.png,car,541.19,174.86028,566.27155,196.22304,-1.51,61.31,clone
004314.png,car,155.23572,194.47536,233.36618,225.7449,2.04,30.8,clone
004314.png,car,241.56961,190.93732,295.27908,210.86671,2.08,57.55,clone
004315.png,car,762.23004,184.73962,902.5231,278.0269,-1.87,12.44,clone
004315.png,car,975.7788,184.47563,1189.4304,280.61612,-2.14,12.11,clone
004317.png,car,261.55222,187.7272,337.40262,240.06439,1.75,27.42,clone
004317.png,car,0.033544376,201.54488,59.604416,234.79474,0.28,40.35,clone
004317.png,car,770.45575,179.49847,816.3407,204.38995,1.87,42.27,clone
004318.png,car,582.52203,164.22528,623.76984,199.87311,-1.68,37.11,clone
004318.png,car,510.08115,164.37054,545.95386,199.36421,-1.63,34.46,clone
004319.png,car,590.5189,166.62878,629.0562,201.12204,-1.57,40.12,clone
004319.png,truck,305.52316,141.28844,411.5789,212.42648,1.89,37.32,clone
004319.png,car,411.50113,176.00214,446.43457,194.69992,1.82,54.67,clone
004320.png,car,111.95913,196.81561,414.75055,365.91876,-1.18,7.5,clone
004320.png,car,507.31995,170.01889,586.51434,238.52455,-1.53,18.38,clone
004320.png,car,497.37155,166.825,533.7151,211.49623,-1.45,25.3,clone
004320.png,car,587.08026,171.56795,629.13385,204.36879,-1.58,30.28,clone
004321.png,person,566.25055,159.66997,594.70404,222.0622,-1.45,21.35,clone
004321.png,person,594.532,176.05757,616.8055,226.54106,-1.57,21.38,clone
004321.png,person,477.92822,162.72867,551.3178,308.3561,-2.85,8.04,clone
004321.png,person,1160.3556,143.17694,1221.8478,300.24506,1.91,7.57,clone
004321.png,person,513.77167,166.50746,541.72046,224.35846,3.05,17.32,clone
004321.png,person,516.47455,170.7489,560.29724,281.80453,-2.71,10.43,clone
004321.png,car,0.06572893,158.86311,424.66675,371.1166,1.98,5.68,clone
004321.png,person,886.58997,142.425,974.3383,297.6837,-2.57,8.49,clone
004321.png,car,388.94397,157.14102,477.00165,225.51012,1.75,21.18,clone
004321.png,car,455.1427,160.30475,487.9325,211.38458,1.68,27.82,clone
004322.png,car,570.84894,172.85025,632.6814,222.3276,-1.55,23.33,clone
004322.png,car,175.55208,182.15633,409.3842,290.58435,-1.99,10.81,clone
004322.png,car,311.6554,176.13182,442.736,255.30727,-2.13,14.13,clone
004322.png,car,419.599,172.97008,500.33826,217.97977,-2.3,27.86,clone
004322.png,car,666.2474,176.54633,709.6975,213.28003,-1.68,31.34,clone
004322.png,car,-0.20555069,132.23137,174.36362,274.51505,2.19,11.41,clone
004322.png,car,141.15804,163.75879,190.75719,257.44025,2.13,22.75,clone
004322.png,car,248.30716,173.56999,304.0753,190.88943,2.06,32.69,clone
004323.png,person,270.4704,148.55269,320.2875,329.02795,0.38,7.44,clone
004324.png,car,0.62578535,243.94774,231.34515,372.09326,-0.95,4.88,clone
004324.png,car,744.1817,186.894,955.4429,330.21216,-1.87,8.62,clone
004324.png,car,286.48062,180.12793,450.5508,279.88022,-1.26,13.97,clone
004324.png,car,453.38696,182.14459,512.57104,223.93793,1.74,27.85,clone
004324.png,car,496.43576,179.72198,534.622,210.30191,1.69,43.91,clone
004324.png,car,658.6692,176.00017,719.76886,223.96387,-1.7,24.46,clone
004325.png,car,0.1263767,221.44571,166.28072,366.6983,-2.51,7.92,clone
004326.png,car,688.94574,174.65501,815.0416,270.49454,-1.78,14.88,clone
004326.png,car,0.16672249,186.11884,274.26718,311.50287,-2.5,9.59,clone
004326.png,car,239.79182,186.20428,397.16623,267.17523,-2.68,14.38,clone
004326.png,car,305.45462,169.22865,446.56503,240.52234,0.29,21.4,clone
004326.png,car,656.4343,183.96083,700.4382,228.83246,-1.76,20.3,clone
004326.png,car,408.56842,169.42558,470.1467,215.8552,-2.87,28.5,clone
004326.png,car,641.852,179.40086,673.11615,209.23747,-1.66,37.82,clone
004326.png,Misc,0.20237207,244.84557,125.43278,371.05466,-2.59,6.07,clone
004327.png,person,946.40533,149.22307,1049.9249,372.14017,-2.24,4.53,clone
004327.png,person,505.1931,167.23804,558.8117,295.03754,1.8,9.68,clone
004327.png,car,315.90222,147.58478,573.1858,296.1833,1.87,11.16,clone
004327.png,person,1152.1766,199.53151,1237.705,367.98383,2.46,5.88,clone
004327.png,person,1042.5945,201.69798,1103.187,342.67667,1.16,6.72,clone
004328.png,car,727.7299,181.03065,828.2767,244.92401,-1.75,17.44,clone
004328.png,car,672.0632,171.38072,729.8894,196.17064,2.76,49.11,clone
004328.png,person,507.96854,174.80545,519.8998,208.19228,0.14,33.15,clone
004328.png,bicycle,836.42505,188.57864,868.15,216.67609,-3.11,26.9,clone
004328.png,car,840.151,164.89284,907.2548,191.72685,3.05,49.25,clone
004328.png,car,1155.0806,154.73134,1241.741,185.34254,2.71,44.84,clone
004328.png,car,368.0379,180.35551,418.07794,201.39293,0.6,47.84,clone
004328.png,car,605.4756,174.82907,620.3262,187.21779,1.8,76.53,clone
004328.png,car,576.14404,175.17198,594.57605,188.6784,1.9,77.21,clone
004329.png,car,597.0904,176.1569,631.39343,203.73993,-1.58,44.19,clone
004329.png,truck,650.8898,162.37158,685.053,193.32452,-1.72,73.55,clone
004329.png,car,0.12823206,202.68387,94.2165,258.3356,2.25,19.85,clone
004329.png,car,376.93933,185.8687,412.68875,209.05931,1.87,43.2,clone
004330.png,car,1.0576626,225.38547,286.1005,367.14264,-0.86,3.35,clone
004330.png,person,816.03467,164.2204,858.05225,268.2363,-0.4,11.78,clone
004330.png,car,440.6166,170.97905,478.80576,199.30016,1.6,39.71,clone
004331.png,car,248.87944,197.5222,401.73474,306.80533,1.86,11.7,clone
004331.png,car,0.7715669,199.25021,311.60342,370.82663,2.38,2.78,clone
004331.png,car,909.5324,143.3593,1101.5918,207.70773,-0.46,20.0,clone
004331.png,car,1157.3528,142.19733,1239.4624,186.01404,-2.16,29.41,clone
004331.png,car,445.62393,188.97702,502.4641,237.03398,1.77,23.75,clone
004331.png,car,385.7165,192.10793,472.7483,258.66827,1.82,17.91,clone
004331.png,car,685.64685,174.31438,749.9121,216.34195,1.43,29.54,clone
004331.png,car,475.73212,180.03891,514.8609,226.11281,1.74,29.89,clone
004331.png,car,620.60944,175.92924,662.78485,209.34787,-1.48,40.84,clone
004331.png,car,614.9228,174.4092,649.49194,190.43523,-0.66,77.66,clone
004332.png,car,259.2668,170.93034,324.62363,194.30367,2.02,47.58,clone
004332.png,car,304.06967,168.56834,349.4593,190.52515,-1.2,55.26,clone
004332.png,car,339.20398,168.21118,365.9659,188.54997,-1.24,62.39,clone
004332.png,car,580.3792,170.52487,635.82196,223.16888,-1.59,23.77,clone
004333.png,car,0.027247287,314.40335,138.08563,373.99014,2.47,2.52,clone
004333.png,car,929.8911,241.74312,1241.4185,370.88223,-2.31,2.69,clone
004333.png,car,963.4829,171.03685,1173.2167,272.0804,-0.62,11.56,clone
004333.png,car,380.4422,183.11829,491.0653,262.00702,1.83,15.63,clone
004333.png,car,700.83276,179.18391,810.4596,258.51505,-1.78,15.28,clone
004333.png,car,681.66754,175.19408,741.12775,235.54494,-1.72,20.11,clone
004333.png,car,602.5608,163.23537,639.5634,192.48672,-1.57,51.38,clone
004334.png,car,748.3989,171.94171,797.9268,211.78065,-1.61,29.9,clone
004335.png,car,288.9084,183.06812,345.28165,211.41783,2.0,39.16,clone
004336.png,car,567.5672,181.42494,622.57904,223.50995,-1.58,24.44,clone
004336.png,car,507.54272,177.03978,548.77185,209.14995,-1.41,32.57,clone
004336.png,car,432.475,170.36844,457.11786,189.91455,1.75,67.86,clone
004336.png,car,306.34317,177.9863,361.38745,209.56358,1.85,32.87,clone
004337.png,person,1101.7646,125.6336,1211.5151,336.97256,-2.2,6.56,clone
004337.png,car,322.92557,192.78654,484.92776,276.06763,1.93,14.22,clone
004337.png,car,749.67395,173.65839,842.6437,250.18233,-1.69,15.94,clone
004337.png,car,738.7878,171.44057,782.90656,203.21764,-1.59,26.23,clone
004337.png,car,661.91534,167.62904,696.5908,193.2607,1.86,54.41,clone
004337.png,car,694.0185,170.18803,718.1811,190.04536,1.8,62.23,clone
004338.png,car,365.20273,180.43175,495.02115,266.688,-1.35,13.81,clone
004338.png,bicycle,954.11383,163.33159,1008.8216,203.23856,-0.46,22.0,clone
004338.png,person,552.169,163.13347,584.8172,226.0601,0.14,20.86,clone
004338.png,person,410.17902,163.99384,427.93143,182.09363,0.26,18.25,clone
004338.png,person,217.33435,180.41121,240.22127,232.58162,0.64,22.71,clone
004338.png,bicycle,275.2263,194.6875,368.16095,232.56126,-0.29,18.22,clone
004338.png,person,275.7481,177.57074,299.34024,232.54921,-2.75,21.35,clone
004338.png,person,251.55783,175.19016,275.04578,238.3356,-3.01,19.62,clone
004338.png,person,366.86865,168.66527,381.03094,209.18292,-2.82,20.83,clone
004338.png,car,1120.599,139.45705,1223.4009,186.38152,-0.69,29.87,clone
004339.png,truck,599.2001,142.74167,652.4334,201.83345,-1.52,48.13,clone
004339.png,car,407.81445,181.11067,437.9156,196.03372,1.88,68.19,clone
004341.png,car,737.93256,169.72343,759.7974,189.26418,-1.56,60.59,clone
004341.png,car,678.83344,170.98093,708.6453,193.05336,-1.47,54.53,clone
004341.png,car,111.21092,189.20268,251.3311,249.79893,2.32,18.69,clone
004341.png,car,219.10413,171.21481,530.0079,329.19186,-0.96,9.1,clone
004341.png,car,483.19125,174.53656,505.17075,187.68391,1.96,35.04,clone
004341.png,car,500.95007,180.39433,544.8796,203.45345,1.77,51.83,clone
004342.png,car,549.69617,179.48656,594.44617,212.69206,-1.7,35.15,clone
004342.png,car,508.2485,182.69672,537.38257,204.06621,-1.79,49.18,clone
004342.png,car,436.20374,181.39354,463.35065,198.59093,-1.99,68.24,clone
004343.png,person,216.43039,195.22827,259.00595,281.91183,3.02,12.91,clone
004343.png,train,134.43007,123.98666,855.99066,235.5862,-0.3,27.23,clone
004344.png,truck,607.4957,134.60892,665.71295,204.3717,-1.59,39.44,clone
004344.png,car,0.08012248,193.27194,89.91035,233.32925,2.19,26.67,clone
004344.png,car,86.753975,188.55762,164.26555,221.58353,2.12,32.13,clone
004344.png,car,155.14699,186.89459,224.57584,216.77936,2.08,37.59,clone
004344.png,car,220.98628,183.93361,277.63428,207.66112,2.07,42.58,clone
004344.png,car,289.03897,182.5804,323.23032,201.11273,1.98,48.38,clone
004345.png,car,560.2935,181.0573,599.6806,213.66557,1.74,37.89,clone
004346.png,person,763.6653,138.57648,832.5043,325.39798,1.5,7.35,clone
004346.png,person,936.3862,163.9107,999.8439,293.9521,3.02,9.25,clone
004347.png,car,339.13925,190.49142,452.9186,270.95154,1.8,13.97,clone
004347.png,car,429.83514,188.57635,577.9878,284.9134,1.8,12.31,clone
004347.png,car,516.99054,177.08148,536.9372,190.33728,1.67,37.09,clone
004348.png,car,458.06934,179.02943,544.7123,239.37872,1.69,18.79,clone
004348.png,car,659.5647,175.47685,724.96875,220.24562,-1.68,24.36,clone
004348.png,car,539.2052,174.52403,576.24286,205.48982,-1.51,37.33,clone
004349.png,person,269.76892,153.1825,385.87482,371.9898,-3.04,4.9,clone
004349.png,person,-0.0627727,219.1147,65.82407,372.42877,-2.74,4.24,clone
004349.png,car,360.0212,192.34949,644.0271,313.63217,-0.06,9.56,clone
004350.png,car,960.98413,265.19485,1241.3451,371.66455,-2.28,2.22,clone
004350.png,car,296.9755,188.31546,505.75488,321.60434,-1.28,9.48,clone
004350.png,car,541.4838,173.02104,596.6951,219.77171,1.76,29.19,clone
004350.png,car,711.26654,183.4919,792.5579,254.41333,-1.63,21.49,clone
004351.png,car,495.10693,176.84148,534.9866,210.68442,1.7,35.17,clone
004351.png,car,153.65872,176.99596,229.49435,209.84729,2.1,36.24,clone
004351.png,car,223.81961,179.74936,279.70508,204.4876,2.04,43.03,clone
004351.png,car,1091.3923,196.84454,1209.6521,235.18114,2.44,30.85,clone
004351.png,car,277.9694,180.9105,316.7499,203.64723,2.01,48.0,clone
004351.png,car,540.53564,179.64891,565.84045,196.9682,1.66,55.08,clone
004351.png,car,566.88544,176.40999,619.764,222.05437,-1.55,25.76,clone
004351.png,car,44.82718,178.58824,115.49667,218.31091,2.24,29.96,clone
004351.png,car,1197.7317,199.8235,1241.9784,232.86299,-0.78,31.58,clone
004352.png,car,842.27844,186.60162,1242.0085,370.91635,1.05,4.68,clone
004352.png,car,313.64728,183.96342,506.34283,298.4666,1.85,11.37,clone
004352.png,car,721.8365,194.55347,875.77264,294.36508,-1.84,11.52,clone
004352.png,car,454.73907,178.85478,522.1504,240.20865,1.78,17.53,clone
004352.png,car,689.1449,191.54622,752.30347,253.3318,1.42,16.95,clone
004352.png,car,514.5482,182.0518,552.2299,221.1231,1.67,26.16,clone
004352.png,car,665.79596,183.86641,702.8232,215.00851,1.48,31.11,clone
004352.png,car,644.0537,175.32932,670.1595,199.71225,-1.62,51.07,clone
004352.png,car,641.85254,167.07584,671.6317,196.96074,-1.6,63.53,clone
004353.png,car,877.4319,169.04842,1023.0615,222.67418,2.7,20.3,clone
004353.png,car,1039.4077,159.93697,1240.6428,216.15706,2.47,20.5,clone
004353.png,car,197.23523,190.18364,276.18085,226.70241,1.21,28.42,clone
004353.png,car,0.70131344,188.5896,208.31863,266.497,-2.53,19.19,clone
004354.png,car,553.8544,181.19456,579.37463,195.46477,1.63,62.78,clone
004355.png,car,613.96985,169.04654,686.3082,235.79764,-1.59,18.33,clone
004355.png,car,529.74255,163.17513,600.434,218.29378,-1.44,24.01,clone
004355.png,car,1138.1962,133.71526,1241.8827,194.37549,-0.94,18.17,clone
004356.png,car,352.63913,185.19373,492.7445,296.967,1.7,11.36,clone
004356.png,car,470.3731,185.25627,532.2838,244.95187,1.73,18.82,clone
004358.png,car,419.81796,178.37416,477.85147,205.30528,1.94,38.26,clone
004358.png,car,707.7743,169.79224,739.87,196.81284,-1.59,45.24,clone
004358.png,car,890.94116,168.06992,932.1652,180.39299,3.1,73.19,clone
004359.png,car,579.4805,174.6109,645.1717,236.24678,-1.55,20.54,clone
004359.png,train,707.8104,1.0568686,1241.3593,295.5059,0.85,7.64,clone
004360.png,car,0.17851624,239.09784,98.5497,357.15204,-2.36,5.69,clone
004360.png,car,41.002056,185.69463,401.57367,286.38208,-2.66,11.17,clone
004360.png,car,291.29944,184.51938,418.71988,243.11478,-2.74,15.81,clone
004360.png,car,790.3888,186.86667,1120.8793,370.7631,-1.97,7.3,clone
004360.png,car,685.0183,187.42041,763.4325,242.07689,-1.77,20.83,clone
004360.png,car,380.51187,179.74417,473.65076,234.97649,0.27,20.64,clone
004360.png,car,748.22437,186.86006,848.8232,227.5188,2.98,28.08,clone
004360.png,car,438.68445,178.29863,522.94556,220.39444,0.19,34.66,clone
004360.png,car,499.74643,180.26828,542.9923,202.76915,-3.0,44.51,clone
004361.png,person,1067.0537,149.75163,1133.6556,294.90805,-0.79,8.9,clone
004362.png,car,1098.1155,135.57098,1223.6813,202.13605,2.39,16.36,clone
004362.png,car,493.772,173.32175,542.06366,210.76653,-1.47,30.46,clone
004362.png,bicycle,643.2352,175.86604,674.36005,197.75009,-0.14,38.35,clone
004362.png,car,919.31335,149.73907,996.04755,180.49045,-0.48,46.7,clone
004363.png,car,233.14006,191.68217,290.52972,238.14088,-1.52,26.2,clone
004363.png,car,430.64987,186.65549,478.84976,231.37479,-1.75,25.08,clone
004363.png,car,416.60187,189.77702,444.9637,224.56718,-1.73,29.3,clone
004363.png,truck,247.47943,160.34294,309.88873,220.4367,1.68,35.15,clone
004363.png,car,387.53366,187.76201,420.32523,214.79121,-1.59,41.72,clone
004363.png,car,458.14844,187.63676,541.88934,249.1189,-1.74,19.18,clone
004365.png,car,528.2402,180.26617,565.93756,208.25699,1.68,37.58,clone
004366.png,car,0.5817659,217.97032,229.57375,371.57346,2.28,3.95,clone
004366.png,car,908.80066,204.35397,1241.8651,371.085,-2.17,4.82,clone
004366.png,car,262.84036,167.66478,447.28592,297.23425,1.89,11.41,clone
004366.png,car,452.80603,180.0104,559.13007,245.32867,1.93,18.23,clone
004366.png,car,769.9909,185.8877,921.79205,283.59375,-1.77,12.25,clone
004366.png,car,750.87054,177.6411,829.9128,250.96442,-1.64,17.57,clone
004366.png,car,631.10223,170.2049,705.76056,216.07724,1.91,28.83,clone
004366.png,car,978.88403,154.3238,1017.88043,191.8828,-2.01,32.29,clone
004366.png,car,907.5606,155.42104,981.1439,196.83363,-1.89,33.48,clone
004367.png,car,645.96936,161.28831,683.8946,200.80261,-1.64,40.01,clone
004367.png,person,619.5642,163.49959,635.322,210.13448,2.08,25.19,clone
004367.png,person,598.8144,161.68118,621.49274,216.05109,2.01,25.05,clone
004368.png,car,923.71484,229.84363,1241.4536,371.22278,-2.41,2.17,clone
004368.png,car,228.66849,181.75069,466.08295,328.0318,-1.25,9.59,clone
004368.png,car,732.0754,180.14095,927.19275,296.49072,-1.83,10.38,clone
004368.png,car,429.35788,184.44983,510.35022,241.85573,1.76,19.54,clone
004368.png,car,675.5167,178.42123,747.59503,236.77824,-1.7,18.49,clone
004368.png,car,642.65125,170.56761,687.9426,212.62282,-1.64,29.33,clone
004368.png,car,461.43005,171.54614,516.1087,205.11014,-2.99,36.18,clone
004369.png,car,633.8387,181.58401,673.58826,211.29439,-1.65,35.89,clone
004369.png,car,432.51233,179.02325,505.8484,217.302,0.21,29.32,clone
004369.png,car,729.1636,185.4289,879.2939,239.27347,-0.3,21.31,clone
004369.png,car,247.40509,187.37761,408.88065,260.9592,-2.83,16.01,clone
004369.png,car,92.85449,186.29033,377.5184,289.80603,0.52,13.49,clone
004369.png,car,0.19626005,194.14198,213.99043,357.11844,0.66,8.94,clone
004369.png,car,885.45905,186.73347,1055.1699,287.22037,-0.56,11.59,clone
004369.png,car,952.97327,199.06041,1241.8651,316.87997,-0.68,9.3,clone
004370.png,car,989.9125,233.56502,1241.3583,370.76627,-2.39,2.53,clone
004370.png,car,136.7298,200.6297,350.72815,313.5048,1.93,11.18,clone
004370.png,car,607.34625,181.86755,682.8478,236.03555,-1.73,21.65,clone
004370.png,car,400.33163,190.54533,455.3773,229.73111,-1.44,27.18,clone
004370.png,car,579.4354,182.53627,613.8487,216.56584,-1.66,31.77,clone
004370.png,car,468.01303,182.29922,485.86557,203.10136,1.75,50.05,clone
004370.png,car,563.187,182.81436,582.41534,202.07463,-1.66,47.57,clone
004371.png,car,456.01773,169.39786,498.4687,211.09213,-1.63,38.02,clone
004371.png,car,713.62823,183.65385,847.04,277.65692,-1.37,13.34,clone
004371.png,car,622.3899,184.01642,723.43616,254.51428,-1.89,17.4,clone
004371.png,car,278.1765,184.49164,368.82312,245.55838,1.75,18.85,clone
004371.png,car,340.23407,177.02263,387.7714,229.503,1.7,24.11,clone
004371.png,car,556.2304,180.83107,599.8386,223.66666,-1.79,28.95,clone
004371.png,car,534.1637,180.75948,571.33575,219.5698,-1.74,34.15,clone
004372.png,car,260.1031,189.14125,402.5953,239.0501,-2.8,21.9,clone
004372.png,car,369.7696,186.1925,444.92053,225.05664,-2.85,27.31,clone
004372.png,car,409.11172,179.79254,483.83917,214.49751,-2.87,35.73,clone
004373.png,car,374.48462,173.84398,500.76825,265.36108,1.83,14.39,clone
004373.png,car,521.1454,161.55508,555.86847,196.97624,-1.52,44.83,clone
004374.png,car,559.6559,175.09277,576.0944,187.7223,-1.51,79.8,clone
004374.png,truck,589.30756,158.88718,615.65314,190.69424,-1.58,75.85,clone
004375.png,car,0.9221052,211.11844,375.39386,370.51886,-1.01,3.85,clone
004375.png,car,377.44705,188.3259,499.28262,271.1501,-1.36,13.48,clone
004375.png,car,583.6337,171.93277,634.72046,215.78069,-1.57,27.18,clone
004375.png,car,530.73285,172.58687,571.67035,208.12721,-1.46,32.93,clone
004375.png,car,459.47076,177.20956,502.58386,209.18875,1.78,36.86,clone
004376.png,car,660.85425,177.22298,687.9817,198.00764,-1.54,49.84,clone
004376.png,car,0.8421443,221.11403,273.041,370.74316,2.34,2.9,clone
004376.png,car,763.7016,191.52867,798.8372,271.10065,-1.71,13.34,clone
004376.png,car,718.21265,176.97643,747.1076,219.2786,-1.68,28.69,clone
004376.png,car,714.8294,177.0789,739.88855,212.23756,-1.61,40.16,clone
004377.png,truck,590.7461,159.47421,623.0489,197.46782,-1.58,66.67,clone
004378.png,car,594.4011,177.27486,620.8767,199.70805,-1.58,51.88,clone
004378.png,car,871.0255,237.57492,1241.6809,371.29395,-2.18,3.52,clone
004378.png,car,749.7997,187.4582,1003.5067,336.29706,-1.89,8.53,clone
004378.png,car,546.1359,180.61636,573.4557,204.7284,1.64,45.1,clone
004378.png,car,684.6513,182.9322,770.288,240.77806,-1.75,18.86,clone
004378.png,car,670.8112,179.24092,723.2098,229.04489,-1.72,23.34,clone
004378.png,car,655.29846,181.31143,679.45465,213.64769,-1.68,36.89,clone
004378.png,car,429.69012,184.02803,475.88443,202.35602,0.15,56.86,clone
004378.png,car,357.05386,185.44415,401.69583,201.8885,0.32,56.79,clone
004378.png,person,727.4279,166.48715,747.2961,185.77771,-1.74,26.34,clone
004379.png,person,237.96051,181.05858,277.01566,269.66663,0.48,13.11,clone
004379.png,person,130.43451,170.58131,165.29765,242.25093,2.13,18.07,clone
004379.png,Misc,984.38983,212.26637,1079.1487,310.36572,-2.01,8.74,clone
004379.png,person,431.4398,185.85593,447.06094,223.94627,1.81,23.77,clone
004380.png,car,721.37805,184.84602,754.8662,211.05125,-1.61,39.44,clone
004381.png,car,582.32697,170.79945,631.0759,212.57794,-1.56,28.89,clone
004381.png,car,0.11982514,188.92642,165.08376,271.68277,2.16,14.36,clone
004381.png,car,360.7101,176.32146,424.2605,209.65918,1.92,36.0,clone
004381.png,car,403.32718,175.18312,443.9952,206.20863,1.83,41.4,clone
004381.png,car,647.12366,173.48376,719.159,203.7862,-0.86,37.69,clone
004382.png,car,565.0562,183.92735,618.024,228.90327,-1.56,25.44,clone
004382.png,car,379.09033,195.76382,445.74207,237.29251,1.82,26.15,clone
004382.png,car,504.51678,187.00279,544.64417,219.31062,1.69,36.38,clone
004383.png,car,580.06305,178.01411,611.18396,201.00623,-1.57,46.74,clone
004383.png,car,459.00534,179.49843,537.01416,241.99883,-1.43,20.45,clone
004383.png,car,60.571445,197.52965,250.33531,273.89258,2.06,16.37,clone
004383.png,car,320.42365,187.45912,378.91092,222.60786,1.89,35.8,clone
004384.png,car,952.9757,148.2566,1027.28,180.88661,2.29,13.24,clone
004384.png,car,481.6742,176.43451,536.81134,215.26105,-1.45,27.31,clone
004384.png,person,435.67294,171.56265,460.53754,208.55107,-2.96,33.24,clone
004385.png,car,562.31647,170.96094,583.4851,190.61157,-1.4,58.87,clone
004385.png,car,578.84314,172.30545,613.8166,201.90878,-1.47,38.15,clone
