filename,class,xmin,ymin,xmax,ymax,angle,zloc,weather,depth_y,depth_mean,depth_x,depth_min
003102.png,car,605.29315,179.32524,726.29755,266.06458,-1.66,12.99,clone,183,1.6924267,652,1.3858953
003102.png,person,602.03516,168.02942,634.85016,241.20644,-2.22,13.16,clone,234,2.1799738,633,1.539713
003103.png,car,408.1276,170.33739,515.66815,259.6625,1.76,15.3,clone,224,2.1941586,476,1.6936849
003103.png,car,944.02734,210.54767,1242.2505,371.30466,-2.21,2.97,clone,359,0.5559861,1241,0.33780643
003103.png,car,749.8513,193.75,980.378,354.64682,-1.81,7.76,clone,295,1.0059038,971,0.42190048
003103.png,car,640.20807,174.78807,675.1832,203.30644,1.5,40.14,clone,195,4.9146476,665,4.5250254
003103.png,car,566.63165,167.99043,593.5632,191.83842,1.72,58.76,clone,190,7.195992,567,6.7124796
003103.png,car,0.508579,174.75957,248.2964,302.36264,-2.48,9.0,clone,233,1.2161348,0,1.0602919
003104.png,car,346.87292,184.28593,498.51807,317.25174,1.81,11.15,clone,297,1.4115971,346,0.8240372
003104.png,car,523.05414,196.45395,591.3953,240.98073,1.85,26.81,clone,239,3.500628,523,2.8633542
003104.png,car,584.1185,191.40619,627.1641,228.02388,1.87,33.08,clone,208,4.4406347,584,3.553235
003104.png,car,622.3562,191.69612,661.9473,222.8481,1.86,38.34,clone,215,5.4481454,622,4.5026016
003105.png,car,1.1833901,211.95021,343.4226,370.71643,2.06,6.86,clone,369,0.92045784,21,0.5956929
003105.png,car,426.40613,188.20015,499.66962,237.78606,1.76,20.98,clone,219,2.8813894,429,2.4761813
003105.png,car,529.05804,185.20459,586.4796,226.83292,1.63,24.92,clone,216,3.2123308,547,2.9592662
003105.png,car,530.9983,181.14548,551.21246,197.16425,1.66,44.02,clone,196,4.151006,547,3.0817304
003106.png,person,829.267,168.07117,848.4287,216.81866,-1.87,23.85,clone,186,3.5931358,829,2.6779706
003106.png,person,852.9201,171.2878,873.07227,215.11838,-1.9,23.8,clone,214,3.7672331,872,3.43073
003107.png,car,0.06582101,261.9658,164.48615,373.17123,2.4,2.62,clone,372,0.70544267,0,0.38866663
003107.png,car,656.93665,182.03789,713.9794,227.62234,-1.68,24.93,clone,217,3.1776686,712,2.4437537
003107.png,car,185.43193,206.23148,416.86215,339.8303,1.95,9.57,clone,311,1.3076547,220,0.96930456
003107.png,car,834.8168,166.57767,1049.6976,232.37054,2.73,17.95,clone,186,2.3687239,1040,2.0499122
003107.png,car,813.0002,155.30612,964.324,220.91791,2.78,21.01,clone,191,2.7891817,963,2.1427631
003107.png,car,330.78616,196.93124,408.41382,231.06017,1.91,18.29,clone,214,1.7474886,330,1.1769632
003107.png,car,760.0129,165.95972,859.5313,212.16869,2.87,27.16,clone,200,3.8066444,858,2.2897923
003107.png,car,477.91364,184.45572,516.6548,214.32686,1.72,40.63,clone,212,5.3395276,477,3.7611885
003108.png,car,600.45013,172.62842,619.16516,185.69089,1.81,81.66,clone,180,8.909484,610,8.715724
003108.png,car,717.10046,168.55733,735.6739,183.34924,-1.52,70.19,clone,182,8.893588,734,8.199714
003109.png,car,481.23987,182.48837,575.3763,238.9725,1.75,19.77,clone,226,3.1395302,527,2.3825173
003109.png,car,581.0473,174.75452,621.08374,206.58966,1.66,36.18,clone,199,5.0487247,594,4.5646195
003109.png,person,826.4073,166.32031,839.45197,199.85313,1.04,33.94,clone,174,6.017994,831,3.7224398
003110.png,car,645.7145,174.8563,688.7832,210.11911,-1.57,30.86,clone,197,4.4551315,673,3.8373256
003110.png,car,552.4561,175.20448,600.0729,207.2302,1.78,35.95,clone,198,4.6661134,564,4.0987463
003111.png,car,668.90784,185.54562,774.83514,251.06082,-1.8,16.47,clone,234,2.1667614,712,1.8358094
003111.png,car,864.6941,175.00957,1241.7292,371.1398,-2.18,5.76,clone,370,0.8722534,1240,0.5232285
003112.png,car,575.11127,176.6293,595.9492,193.40993,-1.58,71.05,clone,192,9.065369,593,8.243847
003112.png,car,467.1433,179.02612,503.16815,203.87025,1.71,44.95,clone,197,5.986611,486,5.6228228
003113.png,car,0.16285448,263.40424,93.25424,373.2955,2.6,2.04,clone,372,0.7806224,0,0.38434672
003113.png,car,199.13097,209.45276,456.7038,363.50308,1.96,8.18,clone,336,1.2379172,235,0.80550253
003113.png,car,401.5125,190.8476,522.39685,280.93762,1.8,13.0,clone,264,1.7015028,401,1.0033417
003113.png,car,749.3429,183.33612,866.51196,279.74445,-1.65,12.48,clone,183,1.5316381,819,1.3271971
003113.png,car,1182.1694,219.00227,1241.9524,313.4285,-0.8,5.02,clone,278,0.91767496,1239,0.8291939
003113.png,car,493.02264,180.48415,546.4291,237.97614,1.3,27.99,clone,236,2.5989838,493,1.5946171
003113.png,car,553.68176,169.38034,612.9214,189.57901,-0.25,55.06,clone,188,7.6663566,553,6.4284296
003113.png,car,841.07336,172.11914,907.9977,225.02545,-1.12,20.56,clone,217,2.891456,842,1.3457965
003113.png,car,733.8158,166.8546,860.9691,209.07509,-3.07,32.15,clone,183,2.8252914,819,1.3271971
003113.png,car,1025.1844,166.56775,1128.0277,211.20015,-0.93,24.9,clone,170,3.4069102,1124,1.6762698
003113.png,car,963.72327,166.40263,1051.9756,197.36845,2.31,34.23,clone,184,4.624195,1036,3.273555
003114.png,car,407.88077,177.12064,514.3877,250.83904,-1.38,16.69,clone,249,2.282077,511,1.8686591
003114.png,bicycle,862.2134,169.95842,914.0595,201.20326,-0.39,24.91,clone,193,3.7132123,885,2.1939023
003114.png,person,543.3222,163.32,567.48883,217.88387,0.45,23.82,clone,179,3.839106,560,2.7391534
003114.png,person,412.43628,170.17227,429.9858,199.0319,0.25,21.14,clone,198,2.8824425,423,1.9574832
003114.png,person,242.70706,178.918,263.45978,224.92542,0.6,25.75,clone,223,3.125347,242,2.82455
003114.png,person,326.00568,172.82387,351.24252,224.56683,-2.82,24.26,clone,218,2.7346435,326,2.3314338
003114.png,car,1086.1807,145.90033,1200.7086,186.35086,-0.65,32.63,clone,184,4.9809976,1171,2.2959156
003114.png,car,989.2839,160.64238,1078.8038,189.89572,-0.52,32.32,clone,181,4.9187665,1066,2.85528
003115.png,car,33.999943,192.32994,282.6714,273.7789,-2.61,13.8,clone,199,1.834933,195,1.4326595
003115.png,car,219.10773,188.46068,351.08896,251.58826,-2.7,16.46,clone,250,2.1487856,221,1.656019
003115.png,car,349.7281,175.9593,456.51608,222.20131,-2.84,28.08,clone,175,3.7123616,350,2.8846393
003115.png,car,452.1471,178.29901,524.14703,205.37737,0.16,46.67,clone,197,5.121596,452,3.5560546
003116.png,car,568.16705,181.82616,603.82166,210.44284,-1.57,41.37,clone,199,6.0091352,577,5.272989
003116.png,car,0.48720846,207.51889,300.1621,372.7541,-0.98,7.06,clone,371,0.93344134,2,0.5925548
003116.png,car,190.29063,185.4831,325.7202,250.67519,-1.16,16.71,clone,249,1.965661,190,0.92135787
003116.png,car,298.6467,189.34625,373.1582,238.93521,-1.23,22.67,clone,220,2.5842776,298,2.0977173
003116.png,car,488.2569,186.73064,518.56244,223.95934,-1.45,31.76,clone,208,3.7054117,488,2.69974
003116.png,car,499.4733,177.1833,528.9466,211.28539,-1.45,42.98,clone,206,4.844025,499,3.5793989
003117.png,car,360.77417,194.12329,401.35605,222.79285,1.51,39.01,clone,221,5.312498,360,0.99113536
003117.png,car,1.134383,207.42296,414.45523,372.0478,1.94,6.31,clone,371,0.963109,23,0.5608367
003118.png,person,71.60245,169.92581,88.812515,207.98694,-2.37,29.2,clone,200,4.4917774,87,3.8381917
003118.png,person,99.63945,169.18456,117.47336,207.35088,-2.55,32.75,clone,181,4.318496,99,3.7586555
003118.png,person,216.68555,168.38562,233.1427,209.05586,0.33,29.44,clone,191,4.4878936,232,3.3577013
003118.png,person,588.17706,162.64279,601.2699,197.6287,2.85,40.79,clone,186,5.7091885,598,4.9489803
003118.png,car,544.47015,160.14868,605.6272,196.26556,1.27,44.51,clone,185,5.5373173,562,4.884836
003118.png,car,622.3672,164.82845,688.2371,190.92987,-2.06,46.97,clone,186,5.9759336,647,5.3227224
003118.png,car,791.29126,165.32495,839.1808,189.68112,0.93,49.24,clone,186,5.472629,796,3.0157459
003118.png,car,837.65393,164.5956,885.9091,189.18536,-2.41,52.63,clone,178,5.508939,863,5.157501
003119.png,car,0.121574074,188.96979,160.16763,370.13037,2.37,4.43,clone,295,0.78694564,0,0.54850286
003119.png,car,315.38257,161.82574,456.67673,243.14713,1.92,14.65,clone,217,2.063959,390,1.735084
003119.png,car,402.02087,155.62148,486.55292,222.4293,1.78,19.15,clone,221,2.3692734,402,1.7412801
003119.png,car,475.5517,158.94386,510.5164,201.1316,1.66,27.72,clone,191,3.735042,475,2.5417
003120.png,car,587.7487,179.38342,658.6804,233.88702,-1.56,20.86,clone,215,3.4951677,643,2.6208007
003120.png,car,1053.0214,154.94353,1241.6858,371.64792,-2.46,2.23,clone,363,1.0813104,1239,0.36535576
003120.png,car,0.10041567,176.0859,107.93923,372.54205,-1.64,4.65,clone,323,0.8662623,0,0.47663286
003120.png,car,58.503372,179.64056,332.56543,344.2633,-1.94,7.86,clone,343,1.0795493,58,0.5201892
003120.png,car,251.62231,180.97691,437.76425,283.39005,-2.12,10.83,clone,258,1.3590478,251,0.8905739
003120.png,car,402.22662,178.79303,517.87854,237.75371,-2.12,18.18,clone,226,2.197829,410,1.306573
003120.png,car,496.46265,176.01627,559.03845,218.30852,-2.38,31.41,clone,212,3.6067657,497,2.1805556
003120.png,car,558.64056,166.72365,604.18164,191.18462,-2.32,63.4,clone,190,7.134757,602,2.8265011
003120.png,car,764.17633,192.28386,911.8493,281.82333,-1.85,13.14,clone,230,1.7953378,906,1.3879669
003120.png,car,712.6904,176.21422,799.5344,242.59863,-1.77,20.51,clone,237,2.6066217,798,1.6026294
003120.png,person,700.5677,178.65419,726.06964,233.57854,-1.21,21.12,clone,204,3.1214817,725,2.5921564
003120.png,car,680.62665,174.6321,722.05475,209.31772,-1.69,37.48,clone,204,4.0632277,721,2.6531343
003120.png,car,611.9247,173.3479,638.4858,185.85316,-1.55,34.05,clone,142,4.810931,111,3.0432253
003120.png,car,123.42298,173.74474,230.46713,191.57481,2.13,23.51,clone,190,2.5830295,152,1.0262427
003121.png,person,596.35596,164.76672,683.8576,303.74512,-0.0,8.69,clone,273,1.3914347,612,0.9423173
003122.png,person,975.0794,151.26483,1023.2196,306.01907,2.62,7.86,clone,294,1.0064338,1022,0.6646426
003123.png,car,309.63116,181.25778,440.425,221.11053,0.38,26.71,clone,189,3.388534,372,2.201289
003124.png,car,0.0041595027,204.65213,146.01083,355.22482,2.29,6.24,clone,336,1.0511879,0,0.73917884
003124.png,car,456.01907,178.8327,507.71988,215.18428,1.4,30.49,clone,195,4.9298434,461,3.7634478
003124.png,person,682.09,172.17072,699.28107,214.4739,1.02,29.02,clone,213,4.8154387,691,3.9291108
003124.png,car,335.47134,181.74335,415.8671,210.47311,0.8,37.94,clone,206,5.787743,395,4.142844
003124.png,car,640.41113,175.44322,698.05426,196.64398,2.71,52.31,clone,180,7.2189226,693,3.9767916
003125.png,car,548.191,179.97577,578.6715,202.85504,1.65,44.97,clone,201,6.300021,553,5.7349987
003126.png,car,541.2993,171.98651,717.9422,322.04446,-1.59,9.44,clone,215,1.5011153,701,0.897424
003126.png,car,155.08688,186.7938,286.7549,241.49583,2.06,21.07,clone,240,2.9545124,225,2.2641575
003127.png,car,565.615,171.22108,611.8812,203.9862,-1.4,58.58,clone,190,4.962294,602,4.4001427
003127.png,car,426.25278,174.34677,528.4164,214.16112,-0.9,27.38,clone,196,4.201205,460,3.3278892
003127.png,car,325.77905,172.39192,402.9934,208.94014,2.05,38.42,clone,188,5.097191,394,3.5582714
003128.png,car,249.0955,208.14923,443.99036,334.4397,1.88,10.0,clone,307,1.3197155,348,1.095745
003128.png,car,415.35345,197.70973,495.78134,266.70102,1.8,16.67,clone,256,2.1191676,415,1.3119441
003128.png,car,484.1395,188.1489,554.8076,236.07768,1.88,23.85,clone,235,3.2347555,484,2.191862
003128.png,Misc,752.3023,184.32513,840.0663,302.80078,-1.82,8.74,clone,222,1.3085977,819,1.0217869
003129.png,car,596.30615,175.25757,623.9306,198.78038,-1.59,45.98,clone,197,6.451183,622,6.018502
003129.png,car,388.94595,181.12204,440.9435,209.37509,1.83,41.01,clone,208,5.722412,400,3.1824224
003130.png,person,446.3777,160.65005,519.9416,343.56528,1.73,6.81,clone,261,1.0826788,495,0.78391415
003131.png,car,0.104427114,247.08376,54.698223,373.301,2.4,5.24,clone,247,0.95030653,0,0.6681037
003131.png,car,755.8297,179.34715,1011.9828,329.72235,-1.89,8.63,clone,328,1.1861688,1010,0.7298823
003131.png,car,52.41732,205.4367,313.78207,321.6968,2.08,10.88,clone,311,1.3993734,52,1.0507691
003131.png,car,541.3039,177.34372,573.98376,202.03761,1.66,47.56,clone,194,5.9909015,550,5.591656
003131.png,car,417.61484,178.8249,473.92978,226.48079,1.82,25.6,clone,201,3.512601,417,2.4971588
003131.png,car,502.0072,181.32823,532.07587,206.10342,1.74,36.41,clone,199,6.307649,502,4.7091618
003131.png,car,630.35236,172.98064,660.04156,192.17197,-1.62,58.12,clone,187,7.5258274,652,6.1923275
003131.png,car,688.8894,164.78645,760.76013,193.34764,2.97,50.89,clone,164,5.998668,759,1.9137524
003132.png,car,842.2148,127.622734,1131.2603,327.92575,-1.3,8.44,clone,193,1.1139405,956,0.87687963
003132.png,car,725.2298,170.76634,852.13293,249.88779,-1.06,15.73,clone,246,2.2733076,846,0.98408735
003132.png,car,672.5055,172.4893,740.7445,207.20393,-0.88,33.31,clone,206,5.5384526,739,2.0038083
003132.png,car,657.21735,175.47281,681.7501,197.76872,-0.84,50.72,clone,192,5.6237636,661,1.8203378
003132.png,car,0.0049691945,177.49156,181.21915,277.64792,2.23,14.51,clone,250,1.7518378,0,1.4145337
003132.png,car,171.33704,181.51106,298.25735,242.83035,2.06,20.84,clone,236,2.4504426,171,1.8146145
003132.png,car,296.1101,183.71632,378.94672,224.57729,1.95,27.73,clone,220,3.4752684,330,0.8997486
003132.png,car,456.6827,178.25758,496.018,200.3611,1.86,44.14,clone,129,5.9962425,203,2.9958062
003132.png,car,463.85867,177.45497,491.179,196.86676,1.87,60.89,clone,129,6.413737,203,2.9958062
003132.png,car,525.4356,177.2802,552.304,192.30984,1.96,73.37,clone,184,7.305089,532,3.4901836
003132.png,car,1142.0355,184.18117,1241.7506,229.63258,2.45,23.97,clone,228,2.20002,1175,1.7665467
003132.png,car,148.27278,183.6154,185.1056,209.69818,2.15,22.9,clone,193,2.2736967,149,1.7263255
003133.png,person,907.92426,151.36578,1009.1737,319.21927,2.67,8.01,clone,179,1.5160294,967,0.73376054
003133.png,person,671.5272,179.14676,756.54456,326.7774,2.87,7.7,clone,325,1.4374871,671,0.8362579
003133.png,car,282.4945,169.9331,599.6426,291.64487,-0.0,11.5,clone,249,1.4470849,332,1.1849191
003134.png,person,1102.7279,159.64038,1185.4703,294.309,-1.89,8.93,clone,286,1.0596362,1156,0.66796005
003135.png,car,341.27524,189.55757,500.89667,284.19345,1.92,12.25,clone,266,1.6926956,397,1.3764337
003135.png,car,599.37317,177.05666,650.5426,208.47691,1.85,35.74,clone,199,4.8707595,618,4.423412
003135.png,car,754.8624,168.83987,782.7583,181.5571,-1.55,46.93,clone,180,5.22748,769,2.059236
003135.png,car,453.25116,175.43147,506.70312,202.91168,-2.75,31.77,clone,198,3.453705,453,1.5537763
003136.png,car,585.26917,173.06422,609.8071,195.11147,-1.56,58.17,clone,184,7.3992777,608,6.879794
003136.png,truck,614.9429,160.8286,648.1475,190.15836,-1.63,76.84,clone,170,7.634583,621,6.9835205
003136.png,car,236.5179,186.79556,308.19925,217.15446,2.0,32.56,clone,215,4.9018703,241,4.080528
003136.png,car,274.73514,172.04166,330.46317,207.47119,1.94,45.0,clone,206,5.740612,274,4.660524
003137.png,car,649.5869,174.16757,693.6256,213.79979,-1.64,33.76,clone,212,4.7253456,692,4.1549363
003137.png,car,613.59784,179.94917,642.3148,201.62283,-1.64,51.47,clone,200,7.1665483,641,6.460044
003137.png,car,575.4835,180.81044,603.4456,198.81755,-1.9,73.61,clone,195,7.690428,585,6.2070646
003138.png,car,0.9178667,179.45938,330.27994,371.54666,2.12,5.66,clone,370,1.0971024,0,0.47672662
003138.png,car,297.36765,178.162,338.0856,197.81177,-1.02,32.66,clone,196,6.8862586,300,6.300324
003138.png,car,454.05368,179.1255,524.2594,223.78009,1.74,25.3,clone,214,3.8490634,499,2.9750972
003138.png,car,338.71854,178.66216,366.92224,197.18805,1.95,55.56,clone,196,7.6268344,338,7.095394
003138.png,car,554.0729,176.15681,573.4497,193.39026,1.62,67.0,clone,192,7.9102907,554,5.869651
003138.png,car,520.8294,174.20248,554.6416,202.72054,1.65,43.79,clone,201,5.802756,520,3.8722157
003138.png,car,580.6883,175.94106,620.84607,208.80125,-1.54,34.0,clone,197,4.7428994,608,4.2621226
003139.png,truck,-0.5179437,1.5243441,450.30707,370.41187,2.0,7.86,clone,20,0.77540714,19,0.29057208
003139.png,car,517.91046,181.35219,558.73193,208.58954,1.66,40.98,clone,202,5.786796,538,5.141406
003139.png,car,546.74097,182.4516,568.206,199.91135,1.65,59.79,clone,198,6.6565027,546,5.300667
003139.png,car,579.4738,177.788,618.6747,213.01465,-1.56,34.19,clone,201,5.2158427,608,4.5263333
003140.png,person,739.19055,172.28223,755.7612,214.44252,-0.24,20.05,clone,212,3.5607076,739,2.4972217
003141.png,car,0.6183084,200.41019,269.06,349.94437,2.15,9.08,clone,320,1.1866816,2,0.9011923
003141.png,car,936.84283,218.62177,1241.9437,371.11346,-2.3,3.21,clone,370,0.6830137,1240,0.34329
003141.png,car,765.60406,188.40198,1025.533,340.3152,-2.01,8.33,clone,339,1.0453645,1024,0.502503
003141.png,car,252.88345,192.92445,376.25296,280.44604,1.94,14.14,clone,241,1.8947368,252,1.2596651
003141.png,person,790.8325,160.16643,814.0356,194.1971,-1.83,18.38,clone,193,3.3240523,790,1.7523336
003141.png,person,812.7801,157.75826,839.7836,197.58427,-1.86,17.92,clone,196,3.3344595,837,1.0546986
003141.png,car,720.37427,188.04486,820.25995,265.78775,-1.82,13.92,clone,264,1.6227732,819,1.0523708
003141.png,car,343.77838,177.3386,443.63272,218.14955,-2.76,38.66,clone,216,3.573752,737,1.7884948
003142.png,car,589.06476,171.34392,611.32336,194.42224,-1.56,57.68,clone,181,7.1517267,609,6.694154
003142.png,truck,619.24176,160.10428,648.28595,188.08984,-1.63,76.73,clone,167,7.3240175,623,6.9454403
003142.png,car,0.3212765,193.04453,123.35808,247.57098,2.21,18.53,clone,246,2.7028992,82,2.0991597
003142.png,car,332.52313,179.71432,374.85742,203.31026,1.92,42.4,clone,202,6.3478274,334,5.7391357
003142.png,car,307.48688,170.67166,351.9323,203.05371,1.91,50.08,clone,202,6.3943753,334,5.7391357
003143.png,car,650.9474,175.45256,704.23065,214.07245,-1.69,27.96,clone,204,4.7339873,666,3.6046453
003143.png,car,722.3736,179.98732,853.5924,264.5716,-1.83,14.49,clone,182,2.0555937,781,1.5842085
003143.png,car,710.10846,176.70529,751.7453,205.16737,-1.81,40.71,clone,200,5.7591085,750,1.8774344
003143.png,truck,824.1057,70.52611,1070.9408,248.62024,-1.99,17.45,clone,77,2.0050013,1009,1.6025348
003144.png,car,775.55426,171.68097,1048.5417,275.44852,-0.18,12.58,clone,227,2.084149,1037,1.4187329
003144.png,car,0.34907898,184.30295,118.45271,255.15233,0.84,16.21,clone,240,2.3892372,0,1.863385
003145.png,car,148.0197,192.05803,191.87164,222.37817,1.59,40.01,clone,217,5.3367543,166,4.7942686
003146.png,car,224.4296,188.15305,383.49026,276.99268,1.97,14.02,clone,246,1.848419,265,1.5101483
003146.png,car,773.9959,180.88109,1068.0056,341.56042,-1.96,7.87,clone,247,1.0545601,1053,0.80334693
003146.png,car,713.46783,177.82018,842.79034,262.36694,-1.9,13.23,clone,251,1.5966308,841,0.9421534
003146.png,car,365.74515,186.6959,434.55,245.40742,1.85,18.97,clone,231,2.4021988,365,1.8356596
003146.png,person,764.05005,154.82458,781.9948,181.05829,-1.79,22.43,clone,180,3.7996175,764,2.257827
003146.png,person,784.29724,152.01442,801.6677,179.58075,-1.81,22.12,clone,178,4.0742807,793,3.1645308
003146.png,car,700.0308,176.95828,759.5624,233.2918,-1.76,18.77,clone,226,2.119547,758,1.585306
003147.png,car,0.099178,241.04623,59.857716,373.25394,-2.83,3.35,clone,372,0.7342017,17,0.5356764
003147.png,car,1004.4311,192.95172,1242.1877,371.6714,-2.0,6.16,clone,370,0.9204559,1241,0.6258347
003147.png,car,445.4904,184.09782,597.9508,271.1735,1.93,13.18,clone,244,1.9901677,468,1.4662737
003147.png,car,859.0796,175.75705,959.1897,245.299,-1.74,17.38,clone,178,2.2793078,934,1.9209161
003147.png,car,851.21576,175.59818,893.23175,232.696,-1.66,22.8,clone,218,2.301304,892,1.9561423
003147.png,car,607.4708,172.08833,683.4716,216.45624,1.77,24.98,clone,197,3.5639899,656,3.0025113
003147.png,car,668.115,170.57384,696.34033,207.04324,1.75,30.16,clone,199,3.9143116,668,3.186995
003147.png,car,829.96643,167.85416,874.26685,209.80101,-1.66,29.5,clone,72,3.6147633,432,2.1245987
003148.png,car,0.98056626,225.39659,286.1179,366.94553,-0.86,3.35,clone,365,0.85344607,27,0.3727269
003148.png,car,429.00964,173.20677,465.91214,200.21495,1.59,40.25,clone,196,5.2145753,440,4.754986
003148.png,car,411.97665,174.02812,437.05743,189.511,1.8,64.31,clone,187,6.923028,436,4.8410287
003149.png,person,777.8615,204.81903,809.77795,236.00743,1.79,15.41,clone,235,2.0496297,808,1.6262779
003149.png,person,734.8552,194.35352,757.266,245.49121,1.71,18.61,clone,208,2.757303,740,2.3908925
003149.png,person,1141.8071,223.95564,1237.0068,326.49265,-2.17,7.52,clone,325,0.99932784,1196,0.5551741
003150.png,car,441.80325,177.7595,510.7622,209.83963,0.09,45.1,clone,196,3.7573175,441,1.3705893
003150.png,car,216.51309,184.26825,381.69995,241.58272,-2.85,17.97,clone,240,2.5259533,379,1.2741115
003150.png,car,658.94604,176.82643,776.9333,263.39868,-1.79,15.12,clone,215,2.2432492,754,1.7223113
003150.png,car,327.9014,189.97809,488.71933,296.61963,1.81,11.26,clone,273,1.5515877,391,1.2342913
003150.png,truck,595.5289,163.46448,620.9575,190.28381,-1.61,65.16,clone,188,8.415715,619,6.1429334
003151.png,car,630.45715,173.94038,660.3389,197.0136,-1.65,48.41,clone,190,6.457062,657,5.8574986
003151.png,car,673.0414,171.86055,741.4329,221.62572,-1.75,23.7,clone,220,3.5596287,740,2.0416827
003151.png,car,732.02075,183.66805,855.3808,264.79398,-1.81,14.25,clone,187,2.1321957,800,1.5395386
003151.png,truck,677.4306,138.41597,746.4091,218.5271,-1.74,46.59,clone,217,4.4326243,745,1.9835358
003151.png,car,904.8657,182.10631,1099.9481,264.19333,-2.07,14.13,clone,245,2.1712322,1046,1.5857229
003151.png,car,829.435,176.32184,886.96265,205.59302,-2.49,40.08,clone,202,4.7312713,840,1.6739752
003152.png,car,398.418,191.31633,506.83237,264.7035,1.77,16.21,clone,263,2.3916671,503,1.8336468
003153.png,car,499.25113,179.27936,559.35516,226.12862,1.75,27.23,clone,217,3.5139732,526,2.990554
003154.png,car,38.995953,181.49036,77.88126,215.51874,2.29,23.84,clone,182,3.1071336,51,2.4049766
003154.png,car,174.38239,188.20073,423.53723,319.27777,1.92,9.92,clone,296,1.6846644,184,0.98819566
003154.png,car,587.48755,175.41196,629.10767,209.75146,-1.57,32.52,clone,178,4.776112,600,4.259674
003155.png,car,0.12019066,240.57547,149.47365,372.33908,-2.3,4.6,clone,371,0.7701791,0,0.47371873
003155.png,person,366.12073,173.50116,393.56616,241.87473,-1.39,21.1,clone,180,3.046614,380,2.380476
003155.png,car,868.6292,177.51181,1212.6605,283.5972,-0.48,10.43,clone,187,1.5056491,1195,1.0923599
003156.png,car,826.88763,150.17044,876.13226,181.25482,2.74,37.37,clone,180,5.999661,875,1.5757147
003156.png,car,542.0611,168.75305,568.265,189.01115,-1.51,51.59,clone,183,6.9883,559,6.5456834
003156.png,person,606.7264,169.86908,616.5008,187.06703,3.13,57.79,clone,173,6.9457545,611,6.5890055
003156.png,person,471.13916,171.841,482.61398,193.07233,0.25,56.32,clone,185,6.5143495,474,6.198045
003157.png,car,567.22363,183.84776,616.8095,228.04874,-1.56,25.57,clone,216,3.381365,608,3.0536065
003157.png,car,303.15182,197.92229,402.30185,254.56052,1.9,20.08,clone,227,2.8903158,307,2.180545
003157.png,car,481.922,186.01141,534.0452,226.25172,1.72,29.46,clone,216,4.191924,496,3.502508
003157.png,bicycle,10.728526,227.18454,79.165016,275.98132,2.19,16.31,clone,274,2.1316676,78,1.86928
003158.png,car,429.95627,190.63591,522.20605,256.13943,1.77,18.13,clone,255,2.6466963,521,2.0458484
003159.png,person,983.2866,131.82076,1052.4863,292.78375,-1.8,8.36,clone,137,1.6408209,1026,0.9213668
003159.png,person,1039.088,129.25717,1121.3317,297.4182,-1.85,8.1,clone,197,1.5625601,1110,1.0553043
003159.png,car,1008.7363,285.83502,1242.2858,372.06284,-2.45,2.37,clone,294,0.6621438,1224,0.34292135
003159.png,car,10.658048,206.61504,118.20624,245.50424,-2.47,26.7,clone,244,3.0423687,10,1.8058338
003159.png,car,0.13549383,227.54341,47.45737,269.75406,0.72,18.3,clone,268,1.9824288,46,1.2092813
003159.png,car,849.3225,171.15004,933.0786,207.92973,2.81,27.27,clone,205,3.275385,917,0.7936383
003159.png,car,946.4853,174.83841,995.7387,208.11711,2.6,27.26,clone,183,3.3394616,994,1.2172555
003160.png,car,519.5557,178.93825,737.5441,371.60767,-1.58,7.03,clone,198,1.1960363,701,0.60774666
003160.png,car,375.00122,183.6208,411.72128,205.70494,1.84,52.96,clone,200,7.1406426,403,6.6074467
003160.png,car,333.72614,184.92577,371.20264,208.15785,1.92,52.01,clone,201,7.5507545,341,6.5193324
003160.png,car,418.55292,181.44421,456.16504,203.5766,1.8,53.63,clone,196,7.2264643,442,6.7075586
003160.png,car,869.96246,164.02817,1067.1488,237.98338,2.67,27.61,clone,172,2.5824785,952,1.7863785
003160.png,car,750.3013,171.30942,829.699,211.89995,-2.93,35.94,clone,210,3.4946172,810,1.2739431
003160.png,car,1035.5731,164.30458,1207.573,228.2656,-0.51,21.39,clone,216,3.2522154,1052,2.1712408
003161.png,car,505.1976,200.312,561.174,244.02544,1.66,29.46,clone,222,3.9363697,516,3.5489438
003162.png,person,702.3827,161.11664,784.9027,307.86588,-0.19,8.34,clone,194,1.4349002,726,0.9580698
003163.png,car,562.9376,178.9126,619.87274,220.44205,-1.63,26.68,clone,208,4.3149033,617,3.4622657
003163.png,car,124.64698,187.31404,316.02808,281.7369,1.19,11.97,clone,280,1.9242171,124,1.1355027
003163.png,car,369.35022,194.68425,522.0969,296.51862,-1.36,11.43,clone,259,1.5459518,432,1.265226
003163.png,car,459.05515,184.03877,546.6181,255.87114,-1.43,16.45,clone,254,1.9720442,464,1.275151
003163.png,car,327.1161,177.20049,431.0416,214.05038,0.9,22.22,clone,213,3.292116,401,1.3526497
003163.png,car,937.0564,258.82388,1241.6614,371.64792,-2.32,2.65,clone,286,0.7585841,1116,0.4056951
003163.png,truck,689.10486,37.194717,1034.0269,285.2135,-1.82,13.11,clone,37,1.4556249,964,0.74116164
003163.png,person,976.0908,171.38974,1075.0917,325.8329,-2.23,7.29,clone,316,1.1405637,1060,0.42151192
003163.png,car,641.5949,182.3692,695.508,223.38013,-1.66,26.44,clone,182,3.7408369,694,2.7750347
