filename,class,truncated,occluded,observation angle,xmin,ymin,xmax,ymax,height,width,length,xloc,yloc,zloc,rot_y,depth_y,depth_min,depth_mean,depth_x,depth_median,depth_max,depth_mean_trim
003970.png,car,0.32,0,-2.0,782.26,107.36,1241.0,374.0,266.64,458.74,4.39,2.94,1.72,6.39,-1.58,305,0.5568788,0.8480976,1015,0.67557085,8.343283,0.6990134
004654.png,car,0.0,0,-1.49,693.15,169.2,722.86,193.97,24.77000000000001,29.710000000000036,3.67,6.43,1.34,47.25,-1.36,185,5.539701,6.043487,713,5.8971567,8.819074,5.923613
006916.png,bicycle,0.0,1,0.72,41.6,168.23,215.57,318.25,150.02,173.97,1.95,-6.18,1.79,9.21,0.14,168,1.037159,2.027395,41,1.1935129,5.091481,1.3837998
001078.png,car,0.0,2,0.12,441.73,165.6,544.98,207.05,41.45000000000002,103.25,4.96,-5.86,1.67,36.52,-0.04,206,3.2810614,5.144322,441,4.3640776,9.002109,4.3388433
006783.png,car,0.0,2,2.71,788.19,180.94,1019.51,266.52,85.57999999999998,231.31999999999994,3.97,5.78,1.76,14.56,3.08,237,1.6933268,2.0287225,981,1.5406135,4.3646293,1.5321023
005982.png,car,0.0,1,-1.37,415.16,182.63,502.16,245.09,62.46000000000001,87.0,4.16,-4.58,2.03,22.26,-1.57,244,2.5112755,2.9036794,415,2.7102742,6.536046,2.7430868
001322.png,person,0.0,2,1.85,1065.43,175.07,1093.97,252.63,77.56,28.539999999999964,0.78,9.3,1.54,14.34,2.42,250,0.6573843,1.118056,1072,1.6100907,2.841035,1.5076371
005184.png,car,0.0,0,1.7,471.2,180.84,554.37,244.73,63.889999999999986,83.17000000000002,4.42,-2.6,1.78,19.94,1.57,233,2.3790703,3.1014256,489,2.546281,9.597335,2.5837915
001415.png,car,0.6,0,2.08,0.0,176.82,362.26,374.0,197.18,362.26,3.96,-3.54,1.78,5.87,1.55,371,0.5662472,0.83740646,96,0.7500191,3.16319,0.76278985
005182.png,car,0.0,2,-1.31,379.95,183.53,460.85,238.92,55.389999999999986,80.90000000000003,3.81,-6.14,2.0,23.6,-1.56,228,2.5806987,3.1608958,379,2.8158987,7.404167,2.8318987
001697.png,car,0.0,1,-1.38,344.2,184.0,399.23,218.31,34.31,55.03000000000003,4.08,-10.72,1.39,32.8,-1.7,217,4.0732713,4.6390114,398,4.575539,5.6210923,4.560175
001286.png,car,0.0,1,2.85,752.2,155.12,810.12,175.25,20.129999999999995,57.91999999999996,4.1,13.95,-0.44,56.03,3.09,164,1.5531965,5.0545063,769,5.4303493,7.95434,5.307532
004730.png,car,0.0,1,2.94,705.93,165.32,796.6,193.49,28.170000000000016,90.67000000000007,4.65,7.72,1.1,39.85,3.13,192,3.518755,5.096579,758,4.9855647,8.849197,4.9558396
006710.png,car,0.0,0,-1.77,627.4,177.95,675.68,211.17,33.22,48.27999999999997,3.45,1.79,1.65,32.65,-1.71,200,4.330809,4.780227,652,4.5431633,7.9352727,4.5764875
005041.png,bicycle,0.0,0,-2.03,983.01,146.26,1113.28,306.74,160.48000000000002,130.26999999999998,2.0,5.45,1.53,9.2,-1.51,220,1.1577197,1.7645078,1081,1.4260279,4.3656077,1.6187778
000330.png,car,0.0,1,1.77,405.41,188.44,462.28,223.85,35.41,56.86999999999995,3.67,-7.39,2.03,30.42,1.53,222,2.7595181,3.9431186,405,3.917091,5.874762,3.9420786
000308.png,car,0.0,1,2.68,857.26,144.11,965.8,179.92,35.809999999999974,108.53999999999996,4.1,13.7,-0.05,31.75,3.09,156,2.5454826,5.332117,939,5.4420233,7.7953086,5.3271594
000943.png,car,0.0,0,1.86,361.62,180.15,418.23,212.58,32.43000000000001,56.610000000000014,4.31,-11.42,1.97,37.6,1.57,211,3.9634311,5.181507,417,4.8605213,9.288049,4.8811426
006526.png,car,0.0,1,-1.69,693.98,175.66,766.81,232.38,56.72,72.82999999999993,3.64,3.5,1.35,20.39,-1.52,221,2.280626,2.8602388,765,2.3184595,8.356134,2.2309697
000861.png,person,0.0,1,-0.64,1130.34,162.79,1178.34,284.74,121.95000000000002,48.0,0.56,7.5,1.48,9.86,0.0,282,1.2265669,1.3821623,1150,1.321382,1.6476763,1.3178977
004941.png,bicycle,0.0,3,-0.93,28.64,175.76,92.44,235.67,59.91,63.8,1.81,-17.05,1.88,22.38,-1.57,234,2.9111848,4.4844646,91,3.5660357,8.9431715,3.946229
002246.png,car,0.0,3,-1.66,568.67,151.64,644.24,229.52,77.88000000000002,75.57000000000005,5.33,-0.29,1.84,25.88,-1.67,157,2.2797,2.9535582,602,2.4883618,8.520128,2.511082
001788.png,bicycle,0.94,0,0.62,1211.05,159.42,1241.0,374.0,214.58,29.950000000000045,1.67,4.96,1.51,4.75,1.39,332,0.7642679,1.1788169,1238,1.3358148,1.5580639,1.2019124
004200.png,Misc,0.0,0,1.81,477.71,176.97,505.47,217.37,40.400000000000006,27.760000000000048,1.95,-5.02,1.83,30.46,1.64,185,3.588045,4.8002205,498,4.105489,8.245858,4.3762064
004802.png,car,0.0,1,1.76,716.58,189.03,773.81,229.96,40.93000000000001,57.229999999999905,3.8,5.08,2.0,26.97,1.94,228,3.0771418,3.5777786,716,3.3745198,7.3109083,3.231688
001003.png,car,0.58,1,0.75,0.0,206.78,324.17,374.0,167.22,324.17,4.38,-5.02,1.72,6.21,0.09,283,0.6291523,0.98679066,0,0.7661258,2.8772686,0.7940893
004367.png,person,0.0,0,2.08,618.52,162.55,634.86,214.33,51.78,16.340000000000032,0.84,0.74,1.18,25.19,2.11,167,2.9361415,3.8716958,625,3.1923466,9.027547,3.2114062
000713.png,person,0.0,0,-1.77,880.88,163.99,904.16,241.8,77.81,23.279999999999973,0.5,6.06,1.47,15.57,-1.41,240,1.0188411,2.0499563,897,1.8981977,5.050818,1.9136659
002054.png,car,0.0,0,1.35,738.71,184.5,918.99,312.07,127.57,180.27999999999997,3.74,2.89,1.67,10.46,1.62,253,1.0988588,1.4168481,848,1.2072251,4.7701244,1.2448376
002428.png,car,0.0,3,-1.62,595.95,201.11,621.72,229.71,28.599999999999994,25.769999999999982,5.33,-0.16,5.3,69.8,-1.62,228,4.1704197,6.811395,614,7.204665,9.562252,7.077096
004887.png,car,0.0,2,1.64,521.67,175.14,560.46,206.53,31.390000000000015,38.79000000000008,3.95,-3.45,1.61,36.3,1.55,196,3.5619178,4.969595,522,3.9551883,9.025191,4.0611153
004770.png,car,0.0,0,-2.17,443.34,162.71,711.85,318.72,156.01000000000002,268.51000000000005,4.61,-0.79,1.85,11.39,-2.24,317,1.1085641,1.5490774,575,1.2438633,5.5842214,1.255675
006950.png,car,0.0,1,2.92,723.1,166.18,834.15,200.46,34.28,111.04999999999995,4.65,7.59,1.21,32.9,-3.14,166,2.0852242,4.274126,725,4.3198643,7.9905925,4.315495
003142.png,car,0.0,1,1.92,327.64,181.75,380.21,209.28,27.53,52.56999999999999,3.66,-15.01,2.06,42.4,1.58,208,4.5992885,6.1789503,379,6.0433593,9.357368,6.054984
002479.png,car,0.08,0,-1.9,741.59,96.22,1126.01,374.0,277.78,384.41999999999996,5.62,3.03,1.81,8.51,-1.57,263,0.76250845,1.0272329,971,0.8344766,6.389785,0.8594063
000571.png,person,0.0,2,-1.74,806.16,160.45,849.83,330.01,169.56,43.67000000000007,0.91,2.41,1.48,7.62,-1.45,243,0.91943383,1.1035267,847,0.9937371,2.9998999,1.0090431
006779.png,car,0.0,0,-1.57,590.64,175.11,614.8,198.1,22.98999999999998,24.159999999999968,3.67,-0.53,1.73,50.86,-1.58,197,6.6881595,7.1629896,613,7.144036,8.443828,7.1347885
001713.png,person,0.0,2,-2.04,1000.72,149.05,1059.5,308.95,159.89999999999998,58.77999999999997,0.91,4.49,1.29,7.72,-1.54,298,0.6451808,0.89137787,1058,0.7036557,1.7380764,0.7532604
000331.png,car,0.0,0,-2.88,315.63,189.85,446.85,238.82,48.97,131.22000000000003,3.6,-7.08,1.97,22.43,3.1,217,2.6653311,3.0857074,331,2.8329751,4.52159,2.9323356
003403.png,train,0.0,3,1.72,470.27,156.66,530.35,196.75,40.09,60.08000000000004,19.74,-10.06,2.04,68.86,1.57,165,6.4397135,7.277347,498,6.924716,9.107369,7.1395106
000176.png,car,0.93,0,-2.15,844.52,209.22,1241.0,374.0,164.78,396.48,3.79,2.5,1.74,3.48,-1.57,373,0.30774552,0.79916525,1239,0.5328831,3.4420803,0.5686843
000831.png,car,0.78,0,-2.36,0.0,178.38,144.75,374.0,195.62,144.75,3.31,-6.25,1.73,6.26,-3.13,279,0.6282598,0.77017635,0,0.7535563,1.1608139,0.75787324
004928.png,person,0.0,0,1.37,564.58,158.08,595.25,254.89,96.80999999999997,30.66999999999996,0.68,-0.48,1.17,11.49,1.33,202,1.5306537,1.7196138,576,1.6080086,3.6006362,1.6227349
002098.png,car,0.0,1,-1.47,535.38,171.48,575.24,205.29,33.81,39.860000000000014,3.65,-2.22,1.1,35.36,-1.54,193,3.7630804,5.475105,562,4.7393017,9.638117,4.50076
006699.png,car,0.0,1,-1.79,904.93,189.43,1067.39,295.81,106.38,162.46000000000015,3.72,6.09,1.59,11.78,-1.32,189,0.8234908,1.3094174,1017,1.3751194,2.3855457,1.3427215
006141.png,car,0.08,3,0.73,0.0,191.78,99.85,230.83,39.05000000000001,99.85,3.19,-23.73,2.37,30.37,0.07,229,2.0867357,3.2809029,98,3.3171806,3.6491733,3.3165374
004636.png,car,0.43,0,2.04,0.0,187.01,441.49,374.0,186.99,441.49,4.43,-2.92,1.6,6.12,1.61,372,0.49137166,0.8469454,144,0.7803458,2.681885,0.78240913
001270.png,car,0.0,0,1.34,747.04,179.61,843.91,244.4,64.78999999999999,96.87,3.91,4.72,1.7,19.02,1.58,243,1.913805,2.2218206,842,2.1487205,2.961598,2.1624563
002546.png,person,0.0,2,-1.76,739.59,157.89,756.25,211.58,53.690000000000026,16.659999999999968,0.8,5.09,1.42,26.86,-1.57,210,4.0258036,4.7364798,755,2.0111804,5.6894665,2.6596339
005132.png,car,0.0,0,2.05,292.27,173.54,475.95,289.2,115.66,183.68,3.68,-3.88,1.79,12.92,1.76,259,1.3200667,1.874872,360,1.5378954,5.9102216,1.5436379
004041.png,bicycle,0.0,1,2.07,275.02,184.7,295.67,210.83,26.130000000000024,20.650000000000034,1.46,-20.82,2.4,46.24,1.65,209,5.806085,6.527817,275,6.3481703,7.9884796,6.4113455
004367.png,car,0.0,0,-1.64,650.8,160.91,686.42,196.95,36.03999999999999,35.620000000000005,4.4,3.55,0.86,40.01,-1.55,188,4.488207,4.9339643,677,4.731886,7.6771975,4.742269
001694.png,car,0.0,0,1.69,473.59,194.81,535.33,244.8,49.99000000000001,61.740000000000066,4.19,-3.64,2.32,25.24,1.55,226,2.999177,3.2741256,483,3.1781495,5.9148455,3.178775
003718.png,person,0.0,2,-2.48,474.93,164.91,515.27,230.39,65.47999999999999,40.339999999999975,0.84,-3.03,1.35,20.35,-2.63,178,2.181444,2.943598,514,2.397263,6.9267726,2.4634345
004362.png,car,0.43,1,2.39,1086.54,131.72,1223.0,202.25,70.53,136.46000000000004,4.1,13.73,0.44,16.36,3.08,132,2.2083948,3.152801,1136,2.800827,6.9094806,2.85725
007211.png,car,0.0,0,-1.71,672.91,178.46,723.23,217.99,39.53,50.32000000000005,3.2,3.3,1.65,27.75,-1.6,203,3.588115,4.120505,693,3.778195,9.68546,3.7842598
006915.png,car,0.81,0,-2.33,1132.76,187.38,1241.0,318.72,131.34000000000003,108.24000000000001,3.25,7.71,1.62,8.02,-1.58,218,1.0355742,1.8814205,1216,1.1916872,5.0976787,1.3743767
003574.png,car,0.0,0,-2.28,550.92,174.87,595.85,191.68,16.810000000000002,44.930000000000064,4.35,-3.43,1.72,66.71,-2.33,189,7.827527,8.672605,550,8.574642,9.828616,8.598411
003014.png,car,0.0,0,0.16,453.39,181.28,518.5,207.32,26.039999999999992,65.11000000000001,3.7,-7.58,2.06,44.17,-0.01,200,4.46636,4.983151,496,4.7133007,8.34864,4.74412
002245.png,car,0.0,2,2.75,809.35,147.8,893.87,176.32,28.519999999999982,84.51999999999998,4.1,13.8,-0.26,39.7,3.09,156,1.1984004,2.6729693,892,1.6312795,8.17153,1.6674926
000111.png,car,0.0,2,1.43,135.31,178.56,175.28,203.7,25.139999999999986,39.97,3.66,-28.28,1.86,44.78,0.87,180,3.30479,3.713901,135,3.5287924,4.822612,3.6040962
006026.png,car,0.0,0,-1.46,384.74,196.59,452.96,246.21,49.620000000000005,68.21999999999997,3.6,-6.01,2.14,22.85,-1.72,226,2.7359695,3.207222,444,2.9102323,6.2596736,2.942589
003742.png,car,0.0,1,-1.52,580.27,163.36,605.1,186.14,22.779999999999973,24.83000000000004,3.65,-0.57,0.31,51.63,-1.54,182,5.437038,7.124279,580,6.7303643,9.573385,6.7114635
004519.png,car,0.0,1,-1.53,440.99,169.41,467.58,201.25,31.840000000000003,26.589999999999975,6.53,-13.14,1.28,61.83,-1.73,200,8.035254,8.678575,440,8.677666,9.169052,8.645808
006793.png,car,0.74,0,0.81,0.0,211.54,124.75,338.84,127.29999999999998,124.75,4.49,-8.93,1.9,9.08,0.05,298,0.9568789,1.5164725,0,1.1329286,3.7009451,1.2268057
000244.png,car,0.0,2,1.75,410.78,188.92,522.89,272.41,83.49000000000004,112.11000000000001,3.32,-2.82,1.8,14.63,1.56,271,1.6077615,2.2577062,410,1.383402,5.2612643,1.4730448
001510.png,truck,0.0,1,-1.74,672.86,141.06,730.77,198.03,56.97,57.90999999999997,7.97,6.09,1.61,49.18,-1.61,197,4.691277,5.836185,729,5.1003017,8.182191,4.7651634
002487.png,person,0.0,0,0.81,567.01,153.27,624.19,279.91,126.64000000000001,57.180000000000064,1.13,-0.13,1.48,11.25,0.8,186,1.3233999,2.2019029,611,1.5897603,9.434126,1.7088035
003262.png,car,0.0,1,-1.87,836.09,168.9,874.8,187.91,19.00999999999999,38.70999999999992,4.1,19.1,1.15,56.36,-1.55,186,6.653127,7.613128,873,7.256878,8.9219675,7.273493
000757.png,car,0.0,0,1.83,426.8,178.03,523.56,244.21,66.18,96.75999999999993,3.98,-3.51,1.73,19.27,1.65,243,2.3168972,2.958095,522,2.5480475,7.612246,2.567872
001941.png,car,0.0,2,0.15,473.56,168.65,546.49,195.5,26.849999999999994,72.93,4.25,-6.14,1.35,44.38,0.01,193,3.4199688,5.4514647,473,3.9277236,8.549475,4.318972
007201.png,train,0.0,2,-0.37,553.23,116.26,644.74,205.39,89.12999999999998,91.50999999999999,3.14,-0.15,0.96,31.29,-0.38,134,3.2735696,3.7229683,589,3.6096702,4.4491496,3.6423402
000284.png,car,0.0,1,-2.65,83.8,191.17,370.06,285.66,94.49000000000004,286.26,4.01,-6.41,1.78,12.27,-3.12,264,1.184149,1.6027144,83,1.4980495,3.2726142,1.51077
006249.png,Misc,0.0,1,2.04,216.8,176.51,267.64,210.56,34.05000000000001,50.839999999999975,2.38,-19.82,1.98,38.9,1.57,198,4.0606465,4.5188427,216,4.308732,7.310588,4.3459663
001306.png,car,0.0,1,-1.29,372.51,170.71,424.1,204.98,34.26999999999998,51.59000000000003,3.95,-12.12,1.07,41.77,-1.57,192,5.1538277,6.3849373,388,5.2633095,9.220706,4.395275
002639.png,car,0.0,1,-1.71,703.88,172.77,780.35,238.13,65.35999999999999,76.47000000000003,3.76,3.68,1.73,20.83,-1.54,234,2.247727,2.7667134,779,2.4728432,8.724275,2.4907827
000447.png,car,0.0,0,-1.57,576.87,170.17,629.65,222.75,52.58000000000001,52.77999999999997,4.5,-0.26,1.57,24.74,-1.58,198,2.9868832,3.4683778,619,3.158062,9.287858,3.1614895
002179.png,car,0.0,0,-1.72,654.86,183.49,734.93,240.49,57.0,80.06999999999994,4.36,2.25,1.73,20.47,-1.61,136,2.5414884,3.2396026,795,2.7449863,9.194095,2.824957
006651.png,bicycle,0.0,3,-1.79,760.56,165.11,784.02,212.68,47.56999999999999,23.460000000000036,1.52,6.1,1.47,27.31,-1.58,169,3.1418579,4.0472527,775,3.5720239,7.2912984,3.7547042
004528.png,car,0.0,1,1.98,282.52,172.59,342.72,202.48,29.889999999999986,60.200000000000045,5.3,-20.49,1.96,49.92,1.59,200,5.0665336,6.4888206,311,5.416203,8.211137,5.571535
000732.png,car,0.0,0,-1.57,585.72,178.4,639.73,222.31,43.91,54.00999999999999,3.38,0.05,1.57,24.41,-1.57,208,3.0534656,3.6130984,625,3.2329874,9.434403,3.24022
003487.png,person,0.0,0,-2.84,747.7,160.58,807.7,300.61,140.03,60.0,0.96,2.01,1.37,8.78,-2.62,188,1.0966483,1.4827079,776,1.2531974,2.3218307,1.3814499
004212.png,car,0.0,0,-1.54,550.82,175.01,611.15,235.14,60.129999999999995,60.32999999999993,4.5,-0.86,1.71,21.92,-1.58,208,2.6109693,3.2409003,595,2.748863,8.7743225,2.7625308
006853.png,Misc,0.0,0,-1.48,507.2,166.27,544.22,206.26,39.98999999999998,37.02000000000004,2.54,-4.74,1.17,41.65,-1.59,201,4.169719,5.5092025,507,5.504161,6.7066116,5.5182624
005982.png,bicycle,0.0,0,1.6,581.18,176.95,589.52,197.34,20.390000000000015,8.340000000000032,1.83,-2.17,2.12,63.31,1.57,196,8.575105,9.089761,586,9.081139,9.67648,9.072983
001737.png,car,0.0,2,-1.61,545.17,183.5,590.85,224.54,41.03999999999999,45.680000000000064,4.1,-1.67,1.79,26.93,-1.67,223,2.991188,4.1330776,589,3.2768936,9.510113,3.0824122
005564.png,car,0.0,2,-1.67,676.82,175.57,740.07,222.41,46.84,63.25,4.09,3.53,1.33,24.87,-1.53,219,2.7841036,3.5124488,739,2.6658964,8.228808,2.7265155
002553.png,car,0.0,0,1.79,593.92,180.69,645.11,214.16,33.47,51.190000000000055,4.03,0.49,1.91,34.96,1.8,207,3.5566049,4.587552,593,4.5073323,6.149809,4.51519
001591.png,car,0.11,1,-1.2,138.52,200.17,445.09,374.0,173.83,306.56999999999994,3.98,-3.12,1.84,7.92,-1.56,367,0.40628013,0.9953026,138,0.8609431,3.8077776,0.88499683
004491.png,car,0.0,0,1.29,763.9,186.85,1007.53,348.14,161.29,243.63,3.74,2.97,1.68,8.71,1.61,347,0.8715127,1.1582826,763,0.99550337,4.4016304,1.0315918
004925.png,car,0.0,0,-1.66,549.44,172.27,575.38,193.81,21.539999999999992,25.93999999999994,3.64,-3.59,1.52,53.72,-1.73,188,6.7247324,7.658434,574,7.520569,9.2310095,7.5504866
007411.png,car,0.0,0,1.83,262.18,190.55,491.24,353.85,163.3,229.06,4.42,-2.69,1.78,9.27,1.55,352,0.88907343,1.3173975,487,1.0631193,5.5790033,1.099339
003549.png,car,0.0,0,-1.73,686.46,167.41,783.22,249.56,82.15,96.75999999999999,4.13,2.85,1.66,17.51,-1.57,197,1.9123939,2.4814491,775,2.1134605,8.280725,2.1309369
002721.png,person,0.0,0,0.79,670.68,170.25,686.68,201.99,31.74000000000001,16.0,0.83,3.66,1.55,38.89,0.88,187,4.853737,5.837416,680,5.471451,8.42943,5.5802336
004052.png,car,0.0,0,-1.35,359.58,180.03,432.11,222.25,42.22,72.53000000000003,4.65,-8.2,1.77,27.91,-1.64,212,3.389326,3.7313712,379,3.5172586,4.961007,3.595272
002822.png,car,0.33,1,2.15,0.0,199.0,305.18,374.0,175.0,305.18,4.32,-5.42,1.91,8.43,1.6,373,0.6871438,1.005848,1,0.96502125,2.4725423,0.9687586
000567.png,car,0.0,0,-1.72,849.64,172.93,996.64,284.1,111.17000000000002,147.0,3.88,5.23,1.65,12.63,-1.34,199,1.3979534,1.7931058,971,1.5164046,8.168218,1.5387672
003484.png,car,0.0,0,-1.53,786.43,179.85,845.16,235.97,56.120000000000005,58.73000000000002,3.64,6.67,1.89,23.31,-1.26,213,2.9073126,3.4250805,835,3.083008,9.604655,3.0919864
000423.png,car,0.0,0,-1.6,588.54,175.38,639.37,216.74,41.360000000000014,50.83000000000004,3.38,0.06,1.48,25.82,-1.59,199,3.1375284,3.6211114,637,3.402786,7.317197,3.4113834
000134.png,bicycle,0.0,0,-1.41,858.79,151.31,887.58,197.13,45.81999999999999,28.790000000000077,1.71,10.44,0.62,27.53,-1.05,171,3.67509,4.314232,858,3.9715242,7.1600556,4.0254827
004909.png,car,0.0,0,-1.7,681.7,184.17,755.32,241.84,57.670000000000016,73.62,3.38,2.79,1.7,19.4,-1.56,221,2.2766633,2.5368505,754,2.3703842,8.244387,2.3894057
005235.png,car,0.0,0,-1.65,696.94,172.53,745.76,210.56,38.03,48.819999999999936,4.21,4.46,1.45,29.56,-1.51,194,3.602258,4.013974,712,3.740998,9.488804,3.752644
005635.png,car,0.0,1,-1.42,869.55,175.56,892.84,189.99,14.430000000000007,23.290000000000077,3.76,27.59,0.45,72.48,-1.06,175,3.303133,7.284181,891,8.783049,9.59124,7.7567177
000788.png,person,0.0,1,-1.82,749.97,166.25,763.3,214.19,47.94,13.329999999999927,0.77,5.64,1.6,28.34,-1.63,213,2.4086072,3.0771935,749,2.805097,7.4823027,2.8313076
006844.png,car,0.19,0,-1.94,827.18,181.36,1217.26,374.0,192.64,390.08000000000004,3.16,2.92,1.5,5.95,-1.5,333,0.63001466,0.90758955,1183,0.7101525,4.650731,0.7367589
007353.png,car,0.0,1,2.0,265.08,188.0,421.29,269.63,81.63,156.21000000000004,4.09,-5.62,1.84,15.64,1.66,259,1.5380116,2.1447532,285,1.8798602,4.780544,1.8886031
001180.png,car,0.0,1,-1.88,732.36,179.4,1001.49,344.99,165.59,269.13,3.97,2.52,1.5,8.23,-1.59,343,0.85711765,1.2985387,1000,0.9016127,4.2710805,0.9128804
004027.png,person,0.0,0,-1.67,681.43,160.89,709.76,235.6,74.71000000000001,28.33000000000004,0.95,2.07,1.31,17.94,-1.56,174,2.1178393,3.4559188,682,2.7266278,7.066702,3.1358736
005444.png,car,0.0,2,-1.73,691.65,175.99,713.34,189.93,13.939999999999998,21.690000000000055,3.76,9.92,0.46,75.47,-1.6,185,7.941132,8.751524,712,7.939027,9.566755,8.028801
004193.png,car,0.0,0,1.84,1064.1,155.53,1241.0,260.12,104.59,176.9000000000001,3.28,9.12,1.28,12.11,2.47,213,1.4159847,1.6396662,1164,1.5325522,3.217499,1.5372769
002640.png,person,0.0,1,1.91,115.23,163.95,183.23,349.33,185.38,67.99999999999999,0.89,-4.68,1.58,7.29,1.35,348,0.8549464,0.97759885,115,0.9412937,1.2745947,0.9457334
003753.png,person,0.0,0,-3.09,950.03,123.94,1011.81,289.4,165.45999999999998,61.77999999999997,0.92,4.72,1.29,9.24,-2.64,288,1.2193269,1.435749,1010,1.3848009,1.8512928,1.3971295
001193.png,person,0.14,0,-2.35,928.62,148.14,1014.62,373.0,224.86,86.0,1.06,2.65,1.55,5.56,-1.93,359,0.61542904,0.86128676,986,0.68737495,2.0693903,0.7328162
000529.png,car,0.0,1,-2.83,325.05,173.77,454.53,227.77,54.0,129.47999999999996,4.25,-8.15,1.96,26.83,-3.12,226,2.4611256,3.6808336,325,3.128747,8.812838,3.1502752
001896.png,car,0.0,0,1.78,415.84,179.41,505.18,238.66,59.25,89.34000000000003,4.12,-4.06,1.65,20.02,1.58,227,2.2912443,3.2570052,460,2.5204792,9.808879,2.5506146
001056.png,car,0.0,0,-1.94,776.62,182.77,1023.94,326.48,143.71,247.32000000000005,3.89,3.51,1.65,9.66,-1.6,325,1.0061457,1.3445845,948,1.1066756,7.4884567,1.130487
006256.png,car,0.0,1,1.64,548.36,175.96,567.32,195.82,19.859999999999985,18.960000000000036,3.83,-5.05,2.18,70.11,1.57,192,5.837205,8.69507,551,8.51666,9.510657,8.376305
002383.png,car,0.0,1,1.36,694.54,174.98,839.7,272.43,97.45000000000002,145.16000000000008,3.78,2.5,1.48,12.53,1.55,268,1.3779588,1.9938025,838,1.4291867,4.743145,1.3786558
006447.png,car,0.0,0,1.66,536.0,180.18,553.58,195.63,15.449999999999989,17.58000000000004,3.46,-7.21,2.48,79.95,1.57,194,9.189432,9.659308,552,9.681356,9.863509,9.673684
001718.png,car,0.0,0,-1.68,466.86,183.7,522.95,222.7,39.0,56.09000000000003,3.97,-4.6,1.82,28.19,-1.84,203,3.415829,3.7626724,518,3.5790486,7.468925,3.590351
005116.png,person,0.0,0,-0.01,523.7,177.4,535.7,224.77,47.370000000000005,12.0,0.65,-3.26,2.05,28.87,-0.13,207,3.7455244,4.1230555,523,4.0608034,5.5315766,4.0683494
002415.png,car,0.0,0,1.86,311.28,179.2,474.56,286.43,107.23000000000002,163.28000000000003,3.7,-3.56,1.67,12.38,1.58,258,1.3343557,1.7526352,362,1.5006392,4.9019146,1.5150515
004973.png,person,0.0,0,2.82,739.93,145.11,802.26,292.99,147.88,62.33000000000004,0.87,2.24,1.42,9.23,3.05,291,1.1152288,1.563773,778,1.3652922,3.202482,1.3992836
004463.png,car,0.0,0,-1.53,508.57,163.24,585.42,233.28,70.03999999999999,76.84999999999997,4.38,-1.3,1.13,18.01,-1.61,196,1.9490812,2.5202894,581,2.137422,9.2678585,2.152967
002822.png,bicycle,0.0,0,1.92,264.5,178.95,370.7,347.96,169.01,106.19999999999999,1.68,-3.3,1.79,8.18,1.54,346,0.8973121,1.3074865,366,1.0706503,3.5449355,1.1197747
002460.png,person,0.29,3,-1.69,0.0,161.82,84.79,374.0,212.18,84.79,0.55,-4.23,1.6,5.23,-2.35,373,0.50011903,0.7069029,1,0.6388248,1.5554055,0.6669134
002028.png,car,0.0,2,-2.96,413.86,169.17,515.53,214.02,44.85000000000002,101.66999999999996,4.27,-6.57,1.81,32.79,3.13,211,2.9337988,4.1682706,413,3.204064,9.420911,3.3426309
002472.png,car,0.0,0,-1.88,775.38,157.43,875.27,227.56,70.13,99.88999999999999,4.44,6.86,1.64,23.61,-1.6,162,2.6978476,3.4208443,825,3.0399075,7.969736,3.065561
004140.png,bicycle,0.0,3,-1.8,757.47,160.67,800.52,237.56,76.89000000000001,43.049999999999955,2.02,4.26,1.58,18.49,-1.57,236,1.464272,3.1517315,799,2.5015624,7.780322,2.5916705
002017.png,car,0.0,0,1.88,347.06,182.31,410.3,214.54,32.22999999999999,63.24000000000001,4.39,-11.43,1.96,35.85,1.57,213,3.899247,5.104769,409,4.859727,8.851364,4.8678403
007151.png,car,0.0,2,2.08,914.85,166.57,1073.22,240.59,74.02000000000001,158.37,3.63,8.43,1.34,15.83,2.56,226,1.4436232,2.068324,946,1.5802338,2.6817608,1.505014
004504.png,car,0.0,1,-1.68,676.23,176.03,720.76,211.9,35.870000000000005,44.52999999999997,3.38,3.69,1.58,30.74,-1.56,210,3.7883346,4.0889254,719,3.9812827,5.632677,3.9920099
003993.png,car,0.0,2,-2.25,442.6,170.41,540.33,208.74,38.33000000000001,97.73000000000002,3.96,-4.64,1.31,27.68,-2.41,201,2.8629558,3.6859047,442,2.7952394,7.654205,2.8482811
003409.png,car,0.0,1,1.74,501.92,180.86,540.94,206.64,25.779999999999973,39.02000000000004,4.13,-5.2,1.91,42.55,1.61,204,4.7749734,5.4833155,501,5.1952076,7.0431266,5.094969
002807.png,car,0.0,2,-0.9,671.54,182.08,750.23,215.25,33.16999999999999,78.69000000000005,3.65,4.59,1.83,32.8,-0.76,214,4.880264,5.942215,745,4.446061,8.936534,4.63172
006520.png,car,0.0,2,0.48,87.46,174.96,338.92,257.44,82.47999999999999,251.46000000000004,4.15,-7.95,1.6,14.65,-0.01,252,1.6906393,2.8725584,87,1.5476401,8.213746,1.6540258
005630.png,car,0.0,1,-1.63,637.6,177.98,669.12,202.86,24.880000000000024,31.519999999999982,4.19,2.54,1.74,43.53,-1.57,184,3.8132038,5.4072576,668,4.597582,9.3372555,4.443852
